,BEGIN_TIME,EVENT_ID,END_TIME,EVENT_TYPE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_DATE,END_DATE,AFFECTED,DAMAGE,LABEL
8517,,,,,40.3906,17.392,,,7/13/18,-,0,0.0,0
8518,,,,,55.1524,-87.6681,,,2/28/14,-,0,0.0,0
8519,,,,,50.7447,24.4167,,,6/27/10,-,0,0.0,0
8520,,,,,53.8017,-68.8627,,,8/1/12,-,0,0.0,0
8521,,,,,33.5255,69.0314,,,9/4/13,-,0,0.0,0
8522,,,,,0.9075,-61.0074,,,8/18/17,-,0,0.0,0
8523,,,,,55.2454,89.0815,,,10/15/20,-,0,0.0,0
8524,,,,,48.6127,17.6601,,,10/23/10,-,0,0.0,0
8525,,,,,-11.9621,-67.0645,,,4/23/19,-,0,0.0,0
8526,,,,,39.8774,-28.5985,,,6/14/12,-,0,0.0,0
8527,,,,,55.9533,84.9414,,,6/5/16,-,0,0.0,0
8528,,,,,13.6242,-13.4039,,,11/13/13,-,0,0.0,0
8529,,,,,55.2596,-85.5852,,,7/20/18,-,0,0.0,0
8530,,,,,58.1015,-102.0283,,,11/16/10,-,0,0.0,0
8531,,,,,44.8884,103.9449,,,2/22/20,-,0,0.0,0
8532,,,,,28.8097,61.4184,,,3/27/13,-,0,0.0,0
8533,,,,,53.5968,99.5354,,,4/4/09,-,0,0.0,0
8534,,,,,-18.1335,143.1394,,,8/2/20,-,0,0.0,0
8535,,,,,32.8055,2.9065,,,3/1/19,-,0,0.0,0
8536,,,,,46.1059,16.1314,,,9/3/17,-,0,0.0,0
8537,,,,,11.0135,-73.6165,,,7/6/19,-,0,0.0,0
8538,,,,,50.2189,-76.7516,,,6/2/19,-,0,0.0,0
8539,,,,,49.5412,81.0731,,,9/12/20,-,0,0.0,0
8540,,,,,-29.1564,131.2334,,,5/3/19,-,0,0.0,0
8541,,,,,42.9159,-81.185,,,8/9/14,-,0,0.0,0
8542,,,,,-7.9264,-37.3253,,,10/26/19,-,0,0.0,0
8543,,,,,0.4567,16.0633,,,12/5/20,-,0,0.0,0
8544,,,,,-21.6575,122.15700000000001,,,2/4/17,-,0,0.0,0
8545,,,,,-10.8756,-59.7229,,,7/3/09,-,0,0.0,0
8546,,,,,55.515,119.0245,,,1/26/20,-,0,0.0,0
8547,,,,,33.3726,2.8116,,,12/16/12,-,0,0.0,0
8548,,,,,59.5672,131.9995,,,9/25/14,-,0,0.0,0
8549,,,,,6.9958,-75.0273,,,6/21/13,-,0,0.0,0
8550,,,,,52.431999999999995,43.8911,,,7/30/15,-,0,0.0,0
8551,,,,,8.4689,16.6771,,,1/30/11,-,0,0.0,0
8552,,,,,-40.6753,173.1797,,,7/11/19,-,0,0.0,0
8553,,,,,26.5201,110.1267,,,3/4/11,-,0,0.0,0
8554,,,,,15.1005,23.0568,,,9/29/19,-,0,0.0,0
8555,,,,,8.6522,126.3885,,,3/7/16,-,0,0.0,0
8556,,,,,19.0887,86.9671,,,2/17/18,-,0,0.0,0
8557,,,,,6.4598,-69.6015,,,8/17/10,-,0,0.0,0
8558,,,,,50.9863,124.3504,,,10/26/13,-,0,0.0,0
8559,,,,,-48.8774,-66.6463,,,10/21/12,-,0,0.0,0
8560,,,,,-0.5763,40.3058,,,5/23/10,-,0,0.0,0
8561,,,,,-25.4343,21.1542,,,11/23/16,-,0,0.0,0
8562,,,,,-6.7245,-61.57100000000001,,,4/9/19,-,0,0.0,0
8563,,,,,39.8887,106.8358,,,10/26/11,-,0,0.0,0
8564,,,,,33.1537,-100.6561,,,9/12/17,-,0,0.0,0
8565,,,,,-6.1743,12.0884,,,7/23/14,-,0,0.0,0
8566,,,,,29.3412,-119.3282,,,1/1/19,-,0,0.0,0
8567,,,,,35.6575,99.4813,,,7/3/14,-,0,0.0,0
8568,,,,,55.0577,52.5539,,,8/9/19,-,0,0.0,0
8569,,,,,14.2552,1.5373,,,7/10/14,-,0,0.0,0
8570,,,,,46.6095,-111.5582,,,4/23/15,-,0,0.0,0
8571,,,,,40.5125,-85.1467,,,4/13/18,-,0,0.0,0
8572,,,,,22.0577,-160.3094,,,4/15/19,-,0,0.0,0
8573,,,,,51.321999999999996,119.3534,,,8/14/11,-,0,0.0,0
8574,,,,,9.8298,-3.3685,,,4/19/14,-,0,0.0,0
8575,,,,,-24.8041,44.2753,,,6/17/20,-,0,0.0,0
8576,,,,,0.0957,115.7966,,,11/12/15,-,0,0.0,0
8577,,,,,54.7183,22.4275,,,5/3/10,-,0,0.0,0
8578,,,,,0.9992,39.1901,,,11/5/15,-,0,0.0,0
8579,,,,,36.6251,95.12,,,4/11/14,-,0,0.0,0
8580,,,,,-17.1513,-44.3731,,,2/17/14,-,0,0.0,0
8581,,,,,41.0409,-108.9309,,,4/19/13,-,0,0.0,0
8582,,,,,36.5086,-93.0919,,,5/9/16,-,0,0.0,0
8583,,,,,46.8565,-66.288,,,6/25/14,-,0,0.0,0
8584,,,,,1.5414,97.0351,,,10/10/12,-,0,0.0,0
8585,,,,,55.7387,104.383,,,1/11/19,-,0,0.0,0
8586,,,,,50.0087,13.583,,,8/7/15,-,0,0.0,0
8587,,,,,55.9953,104.6874,,,4/6/13,-,0,0.0,0
8588,,,,,-11.8142,36.8462,,,10/15/16,-,0,0.0,0
8589,,,,,-14.9822,-54.5446,,,5/30/19,-,0,0.0,0
8590,,,,,46.2204,63.5338,,,5/9/13,-,0,0.0,0
8591,,,,,51.893,131.0422,,,6/29/20,-,0,0.0,0
8592,,,,,12.0976,-0.8818,,,4/10/09,-,0,0.0,0
8593,,,,,45.3055,56.9851,,,3/26/14,-,0,0.0,0
8594,,,,,43.7663,109.0319,,,2/2/13,-,0,0.0,0
8595,,,,,53.2683,-123.0505,,,9/28/13,-,0,0.0,0
8596,,,,,-31.8381,115.7013,,,9/23/14,-,0,0.0,0
8597,,,,,39.3698,15.3187,,,6/5/19,-,0,0.0,0
8598,,,,,32.9591,111.0998,,,1/13/12,-,0,0.0,0
8599,,,,,37.4635,-123.8568,,,10/16/13,-,0,0.0,0
8600,,,,,-34.8597,-72.0438,,,5/23/09,-,0,0.0,0
8601,,,,,26.1488,81.3309,,,9/28/14,-,0,0.0,0
8602,,,,,-2.4172,138.4719,,,6/18/16,-,0,0.0,0
8603,,,,,43.7397,-113.219,,,4/22/17,-,0,0.0,0
8604,,,,,17.7395,-2.6974,,,11/17/20,-,0,0.0,0
8605,,,,,-21.2526,-176.7944,,,10/23/16,-,0,0.0,0
8606,,,,,-33.3301,18.236,,,11/2/13,-,0,0.0,0
8607,,,,,-7.7872,53.6757,,,12/18/12,-,0,0.0,0
8608,,,,,-37.6393,-61.2757,,,10/22/20,-,0,0.0,0
8609,,,,,-3.4167,-78.061,,,8/4/10,-,0,0.0,0
8610,,,,,-33.085,140.8875,,,1/28/20,-,0,0.0,0
8611,,,,,-7.0979,150.7087,,,6/30/16,-,0,0.0,0
8612,,,,,20.4577,6.7309,,,8/9/17,-,0,0.0,0
8613,,,,,36.0854,-115.3525,,,1/24/18,-,0,0.0,0
8614,,,,,29.0509,27.3418,,,1/27/12,-,0,0.0,0
8615,,,,,28.2597,26.4231,,,5/18/09,-,0,0.0,0
8616,,,,,18.5763,-2.3015,,,11/25/20,-,0,0.0,0
8617,,,,,-2.2188,109.6259,,,5/23/14,-,0,0.0,0
8618,,,,,41.4115,20.7624,,,9/4/16,-,0,0.0,0
8619,,,,,29.9065,-99.9591,,,5/1/12,-,0,0.0,0
8620,,,,,22.9751,-0.1392,,,1/24/14,-,0,0.0,0
8621,,,,,-24.4211,-57.7002,,,2/14/12,-,0,0.0,0
8622,,,,,46.2255,35.9617,,,3/29/16,-,0,0.0,0
8623,,,,,-23.8898,172.3006,,,8/4/12,-,0,0.0,0
8624,,,,,22.5887,71.4289,,,3/24/12,-,0,0.0,0
8625,,,,,21.6664,-81.2025,,,12/2/18,-,0,0.0,0
8626,,,,,25.5371,-11.6812,,,12/29/14,-,0,0.0,0
8627,,,,,52.1127,98.9667,,,10/28/20,-,0,0.0,0
8628,,,,,4.3856,97.9426,,,6/15/10,-,0,0.0,0
8629,,,,,-28.1025,15.5075,,,10/26/17,-,0,0.0,0
8630,,,,,31.7645,74.8216,,,10/7/17,-,0,0.0,0
8631,,,,,5.6579999999999995,31.8554,,,4/1/18,-,0,0.0,0
8632,,,,,50.4014,-81.3831,,,4/23/13,-,0,0.0,0
8633,,,,,10.8268,-84.0811,,,1/13/20,-,0,0.0,0
8634,,,,,47.7739,36.6758,,,12/12/09,-,0,0.0,0
8635,,,,,44.7755,51.2044,,,5/28/11,-,0,0.0,0
8636,,,,,56.6597,-126.0287,,,12/1/11,-,0,0.0,0
8637,,,,,-11.3021,16.4124,,,8/12/09,-,0,0.0,0
8638,,,,,49.1464,115.6157,,,1/2/14,-,0,0.0,0
8639,,,,,-30.3119,-72.1181,,,7/5/13,-,0,0.0,0
8640,,,,,26.6514,-0.1553,,,3/3/09,-,0,0.0,0
8641,,,,,17.3931,-17.9757,,,12/20/13,-,0,0.0,0
8642,,,,,-34.7081,122.8812,,,11/30/11,-,0,0.0,0
8643,,,,,7.1663,-74.0957,,,3/27/16,-,0,0.0,0
8644,,,,,25.1351,24.8453,,,10/27/13,-,0,0.0,0
8645,,,,,-0.0317,103.4741,,,6/7/17,-,0,0.0,0
8646,,,,,23.7684,-10.2274,,,2/15/11,-,0,0.0,0
8647,,,,,36.588,21.2128,,,10/15/15,-,0,0.0,0
8648,,,,,21.3302,100.9941,,,6/8/11,-,0,0.0,0
8649,,,,,37.1682,-120.3603,,,9/16/15,-,0,0.0,0
8650,,,,,-17.7639,38.5442,,,10/27/16,-,0,0.0,0
8651,,,,,33.9182,-91.7898,,,3/2/13,-,0,0.0,0
8652,,,,,42.3226,73.2125,,,7/11/14,-,0,0.0,0
8653,,,,,-46.2699,-75.0929,,,9/22/11,-,0,0.0,0
8654,,,,,-22.7415,23.4965,,,4/30/19,-,0,0.0,0
8655,,,,,20.8958,102.0222,,,6/21/17,-,0,0.0,0
8656,,,,,30.4168,90.4478,,,10/12/15,-,0,0.0,0
8657,,,,,-17.6725,138.57,,,3/5/09,-,0,0.0,0
8658,,,,,-11.5887,-37.5311,,,7/9/18,-,0,0.0,0
8659,,,,,47.7283,-96.8437,,,7/7/14,-,0,0.0,0
8660,,,,,-15.6734,27.739,,,3/28/15,-,0,0.0,0
8661,,,,,44.3092,55.9845,,,1/4/10,-,0,0.0,0
8662,,,,,42.0068,111.2387,,,1/24/19,-,0,0.0,0
8663,,,,,56.6066,33.2621,,,7/25/17,-,0,0.0,0
8664,,,,,2.4518,95.0963,,,4/15/16,-,0,0.0,0
8665,,,,,-19.8409,177.0415,,,2/22/09,-,0,0.0,0
8666,,,,,-7.4062,144.9985,,,8/9/11,-,0,0.0,0
8667,,,,,17.2729,-26.6423,,,12/19/12,-,0,0.0,0
8668,,,,,21.0774,94.0787,,,3/22/15,-,0,0.0,0
8669,,,,,42.0282,71.9806,,,1/1/20,-,0,0.0,0
8670,,,,,-7.1204,-45.2546,,,5/16/09,-,0,0.0,0
8671,,,,,-5.4747,-82.5163,,,1/1/19,-,0,0.0,0
8672,,,,,21.3941,112.322,,,1/18/10,-,0,0.0,0
8673,,,,,32.1456,22.4517,,,12/10/10,-,0,0.0,0
8674,,,,,20.728,26.31,,,9/22/11,-,0,0.0,0
8675,,,,,7.825,22.6003,,,3/5/19,-,0,0.0,0
8676,,,,,2.3118,-76.7669,,,4/19/10,-,0,0.0,0
8677,,,,,-29.1206,121.1266,,,4/1/10,-,0,0.0,0
8678,,,,,-20.8307,-64.2293,,,11/13/17,-,0,0.0,0
8679,,,,,-22.1517,-48.919,,,10/10/13,-,0,0.0,0
8680,,,,,19.651,81.8905,,,6/28/18,-,0,0.0,0
8681,,,,,12.061,17.0925,,,2/18/14,-,0,0.0,0
8682,,,,,55.9328,-5.9397,,,4/8/16,-,0,0.0,0
8683,,,,,36.8058,96.3712,,,6/8/12,-,0,0.0,0
8684,,,,,49.9614,-107.1358,,,6/22/18,-,0,0.0,0
8685,,,,,-9.6785,126.619,,,5/27/14,-,0,0.0,0
8686,,,,,47.4658,11.6217,,,10/5/18,-,0,0.0,0
8687,,,,,12.9306,93.8645,,,1/18/12,-,0,0.0,0
8688,,,,,39.253,108.1996,,,2/13/11,-,0,0.0,0
8689,,,,,19.8923,-76.5529,,,8/17/13,-,0,0.0,0
8690,,,,,31.9109,58.5335,,,8/7/14,-,0,0.0,0
8691,,,,,39.8374,46.1859,,,5/15/14,-,0,0.0,0
8692,,,,,55.8383,-79.5131,,,10/2/09,-,0,0.0,0
8693,,,,,51.3734,71.4988,,,10/17/16,-,0,0.0,0
8694,,,,,-23.0641,44.5523,,,11/16/16,-,0,0.0,0
8695,,,,,21.7198,103.4425,,,2/23/12,-,0,0.0,0
8696,,,,,24.0753,-75.1389,,,7/27/12,-,0,0.0,0
8697,,,,,26.1205,8.3882,,,6/10/09,-,0,0.0,0
8698,,,,,33.2456,51.67,,,11/9/16,-,0,0.0,0
8699,,,,,25.799,89.53299999999999,,,4/12/13,-,0,0.0,0
8700,,,,,51.5877,-101.9439,,,11/24/12,-,0,0.0,0
8701,,,,,-14.2213,-51.405,,,1/15/19,-,0,0.0,0
8702,,,,,48.4025,101.3005,,,7/5/14,-,0,0.0,0
8703,,,,,-19.8379,130.1106,,,8/29/11,-,0,0.0,0
8704,,,,,27.5882,74.9561,,,6/22/12,-,0,0.0,0
8705,,,,,49.5123,91.1253,,,6/27/13,-,0,0.0,0
8706,,,,,58.7134,46.3019,,,9/22/12,-,0,0.0,0
8707,,,,,59.3494,-72.0638,,,2/3/12,-,0,0.0,0
8708,,,,,-8.0027,105.1585,,,3/2/19,-,0,0.0,0
8709,,,,,51.4423,124.0149,,,5/29/12,-,0,0.0,0
8710,,,,,-33.8775,28.8491,,,8/8/13,-,0,0.0,0
8711,,,,,-47.214,169.3124,,,3/11/14,-,0,0.0,0
8712,,,,,-1.6781,101.0533,,,3/8/19,-,0,0.0,0
8713,,,,,19.6735,12.0797,,,5/28/13,-,0,0.0,0
8714,,,,,-30.855999999999998,-53.0902,,,1/7/16,-,0,0.0,0
8715,,,,,-26.4217,144.745,,,6/20/13,-,0,0.0,0
8716,,,,,44.411,-60.8793,,,1/6/09,-,0,0.0,0
8717,,,,,-0.3539,118.8232,,,4/2/11,-,0,0.0,0
8718,,,,,-30.3489,-56.8725,,,4/11/14,-,0,0.0,0
8719,,,,,-10.226,32.845,,,4/26/18,-,0,0.0,0
8720,,,,,29.19400000000001,29.7218,,,2/17/16,-,0,0.0,0
8721,,,,,-10.2264,-50.4979,,,5/7/15,-,0,0.0,0
8722,,,,,27.0272,18.1475,,,7/12/09,-,0,0.0,0
8723,,,,,-27.2667,135.5723,,,9/13/17,-,0,0.0,0
8724,,,,,2.3888,98.2186,,,5/4/11,-,0,0.0,0
8725,,,,,48.6223,56.42100000000001,,,3/25/18,-,0,0.0,0
8726,,,,,-24.6944,141.8741,,,2/21/14,-,0,0.0,0
8727,,,,,-2.9199,127.3493,,,2/16/18,-,0,0.0,0
8728,,,,,26.4756,32.6365,,,8/11/16,-,0,0.0,0
8729,,,,,51.732,44.4462,,,6/7/13,-,0,0.0,0
8730,,,,,50.6357,90.0619,,,6/10/10,-,0,0.0,0
8731,,,,,20.3356,85.8817,,,7/12/15,-,0,0.0,0
8732,,,,,51.6806,-119.0117,,,5/27/14,-,0,0.0,0
8733,,,,,48.3431,68.9611,,,7/19/17,-,0,0.0,0
8734,,,,,16.4853,6.2834,,,9/6/09,-,0,0.0,0
8735,,,,,28.3818,19.7559,,,2/27/17,-,0,0.0,0
8736,,,,,7.4909,-61.3882,,,9/10/13,-,0,0.0,0
8737,,,,,55.333999999999996,-6.3552,,,1/7/13,-,0,0.0,0
8738,,,,,22.4207,84.7217,,,6/9/18,-,0,0.0,0
8739,,,,,53.3824,28.2851,,,7/6/19,-,0,0.0,0
8740,,,,,3.5412,12.5116,,,12/2/15,-,0,0.0,0
8741,,,,,59.9171,134.7827,,,4/28/18,-,0,0.0,0
8742,,,,,-33.6571,-66.3803,,,7/17/20,-,0,0.0,0
8743,,,,,38.2608,-92.2929,,,6/15/18,-,0,0.0,0
8744,,,,,48.8883,44.9776,,,1/30/12,-,0,0.0,0
8745,,,,,29.9113,113.2791,,,2/15/15,-,0,0.0,0
8746,,,,,-42.7225,-74.4307,,,2/23/17,-,0,0.0,0
8747,,,,,6.1459,19.0617,,,3/4/20,-,0,0.0,0
8748,,,,,47.7909,100.662,,,1/1/17,-,0,0.0,0
8749,,,,,15.584000000000001,-62.6393,,,6/18/18,-,0,0.0,0
8750,,,,,51.8039,40.161,,,7/22/13,-,0,0.0,0
8751,,,,,-6.8683,72.5534,,,3/12/13,-,0,0.0,0
8752,,,,,54.5691,-101.3877,,,8/10/19,-,0,0.0,0
8753,,,,,-17.5592,23.6298,,,12/18/16,-,0,0.0,0
8754,,,,,42.4113,145.0533,,,3/9/15,-,0,0.0,0
8755,,,,,25.9,118.684,,,2/15/10,-,0,0.0,0
8756,,,,,38.7626,105.99700000000001,,,5/15/18,-,0,0.0,0
8757,,,,,4.1376,25.6418,,,6/4/09,-,0,0.0,0
8758,,,,,-34.4872,18.0755,,,9/9/12,-,0,0.0,0
8759,,,,,13.3861,11.1497,,,8/17/15,-,0,0.0,0
8760,,,,,59.0747,127.3441,,,10/24/14,-,0,0.0,0
8761,,,,,-19.3555,-68.1662,,,2/9/14,-,0,0.0,0
8762,,,,,-14.2177,136.9234,,,9/20/10,-,0,0.0,0
8763,,,,,49.1221,-95.3042,,,3/20/10,-,0,0.0,0
8764,,,,,53.8939,98.1138,,,11/26/11,-,0,0.0,0
8765,,,,,28.9486,101.47200000000001,,,1/13/12,-,0,0.0,0
8766,,,,,-8.9149,19.449,,,1/30/15,-,0,0.0,0
8767,,,,,47.6338,-57.7056,,,6/27/16,-,0,0.0,0
8768,,,,,-26.5858,46.9229,,,8/13/10,-,0,0.0,0
8769,,,,,36.1559,-77.1288,,,11/8/09,-,0,0.0,0
8770,,,,,-0.0374,34.0226,,,12/13/09,-,0,0.0,0
8771,,,,,40.288000000000004,12.41,,,9/16/14,-,0,0.0,0
8772,,,,,-3.6802,20.5366,,,8/1/11,-,0,0.0,0
8773,,,,,-26.8479,44.5025,,,8/19/16,-,0,0.0,0
8774,,,,,46.3683,-116.704,,,10/15/13,-,0,0.0,0
8775,,,,,32.9234,-5.9317,,,12/27/09,-,0,0.0,0
8776,,,,,44.3698,123.10700000000001,,,10/17/17,-,0,0.0,0
8777,,,,,55.2343,-74.2516,,,7/18/17,-,0,0.0,0
8778,,,,,14.1974,-0.4726,,,5/19/13,-,0,0.0,0
8779,,,,,21.7705,106.8533,,,5/28/16,-,0,0.0,0
8780,,,,,-6.686,-59.4772,,,12/22/18,-,0,0.0,0
8781,,,,,-21.1708,26.0741,,,4/2/11,-,0,0.0,0
8782,,,,,-23.1678,144.0861,,,11/3/13,-,0,0.0,0
8783,,,,,23.2763,70.7617,,,1/10/14,-,0,0.0,0
8784,,,,,5.3168,17.4792,,,5/14/18,-,0,0.0,0
8785,,,,,57.358999999999995,120.3967,,,12/2/12,-,0,0.0,0
8786,,,,,56.6644,160.6315,,,3/23/10,-,0,0.0,0
8787,,,,,18.2478,13.5715,,,11/27/16,-,0,0.0,0
8788,,,,,-20.7725,131.9027,,,2/9/12,-,0,0.0,0
8789,,,,,29.8412,37.0016,,,10/22/15,-,0,0.0,0
8790,,,,,34.7373,132.9931,,,12/15/20,-,0,0.0,0
8791,,,,,11.3596,0.648,,,1/25/20,-,0,0.0,0
8792,,,,,-1.5954,102.4045,,,6/17/13,-,0,0.0,0
8793,,,,,-39.7815,-68.6822,,,10/30/15,-,0,0.0,0
8794,,,,,42.1326,65.4377,,,7/2/09,-,0,0.0,0
8795,,,,,-7.1204,-81.3464,,,9/21/12,-,0,0.0,0
8796,,,,,-34.1859,145.4099,,,8/6/12,-,0,0.0,0
8797,,,,,48.6426,-4.4547,,,10/27/10,-,0,0.0,0
8798,,,,,-26.0516,-71.1984,,,3/14/20,-,0,0.0,0
8799,,,,,-24.0855,-150.4859,,,9/6/12,-,0,0.0,0
8800,,,,,51.3614,-68.7002,,,7/27/12,-,0,0.0,0
8801,,,,,27.8325,-100.9168,,,7/11/12,-,0,0.0,0
8802,,,,,25.104,-101.3445,,,8/24/18,-,0,0.0,0
8803,,,,,59.6807,16.957,,,9/4/14,-,0,0.0,0
8804,,,,,21.9427,30.6667,,,12/1/15,-,0,0.0,0
8805,,,,,-33.5279,118.9579,,,5/7/12,-,0,0.0,0
8806,,,,,-20.4441,139.3146,,,3/14/12,-,0,0.0,0
8807,,,,,33.8383,-6.4156,,,7/7/17,-,0,0.0,0
8808,,,,,-37.3578,-69.5981,,,2/22/20,-,0,0.0,0
8809,,,,,-12.1874,-75.7929,,,5/27/10,-,0,0.0,0
8810,,,,,49.8323,81.0044,,,5/8/09,-,0,0.0,0
8811,,,,,38.4396,63.718999999999994,,,11/30/16,-,0,0.0,0
8812,,,,,-29.074,145.7981,,,3/25/15,-,0,0.0,0
8813,,,,,-8.2855,-48.1943,,,7/9/16,-,0,0.0,0
8814,,,,,14.3828,34.8577,,,11/21/11,-,0,0.0,0
8815,,,,,34.0859,61.6443,,,8/4/14,-,0,0.0,0
8816,,,,,47.1326,63.7198,,,11/28/20,-,0,0.0,0
8817,,,,,-52.4199,-60.6,,,4/13/19,-,0,0.0,0
8818,,,,,-32.916,119.4694,,,3/16/16,-,0,0.0,0
8819,,,,,52.4122,24.4914,,,2/10/10,-,0,0.0,0
8820,,,,,41.438,61.9063,,,3/4/11,-,0,0.0,0
8821,,,,,4.3,23.0951,,,10/2/16,-,0,0.0,0
8822,,,,,-13.7168,-72.6349,,,9/26/16,-,0,0.0,0
8823,,,,,12.1015,33.9099,,,6/18/10,-,0,0.0,0
8824,,,,,-1.3259999999999998,-69.6818,,,8/28/11,-,0,0.0,0
8825,,,,,41.4532,114.6653,,,4/2/14,-,0,0.0,0
8826,,,,,31.5968,-83.9412,,,11/12/13,-,0,0.0,0
8827,,,,,33.5749,110.2133,,,2/3/09,-,0,0.0,0
8828,,,,,-30.5604,24.4326,,,10/26/20,-,0,0.0,0
8829,,,,,-14.2585,132.1869,,,11/18/10,-,0,0.0,0
8830,,,,,58.8437,127.1476,,,10/12/12,-,0,0.0,0
8831,,,,,-10.1435,38.1667,,,6/24/09,-,0,0.0,0
8832,,,,,-8.2349,-38.5056,,,11/8/20,-,0,0.0,0
8833,,,,,30.3099,30.0291,,,2/13/19,-,0,0.0,0
8834,,,,,46.9611,135.9695,,,2/21/11,-,0,0.0,0
8835,,,,,55.6529,59.0049,,,5/7/12,-,0,0.0,0
8836,,,,,8.6413,-5.2023,,,7/5/20,-,0,0.0,0
8837,,,,,56.5847,-133.2894,,,6/28/17,-,0,0.0,0
8838,,,,,9.6592,2.6702,,,6/13/16,-,0,0.0,0
8839,,,,,55.5505,82.1944,,,12/3/11,-,0,0.0,0
8840,,,,,-32.1714,153.4499,,,10/26/19,-,0,0.0,0
8841,,,,,51.8267,13.4475,,,7/4/19,-,0,0.0,0
8842,,,,,-11.7268,-66.5967,,,5/26/13,-,0,0.0,0
8843,,,,,55.3398,-4.0355,,,9/17/12,-,0,0.0,0
8844,,,,,43.7871,63.661,,,5/18/15,-,0,0.0,0
8845,,,,,42.537,93.6023,,,3/16/18,-,0,0.0,0
8846,,,,,-29.3041,-70.8764,,,11/3/09,-,0,0.0,0
8847,,,,,44.2214,81.6596,,,8/20/17,-,0,0.0,0
8848,,,,,-7.8899,-43.7022,,,8/30/19,-,0,0.0,0
8849,,,,,35.4194,125.5599,,,4/7/17,-,0,0.0,0
8850,,,,,18.5622,-5.4844,,,2/23/19,-,0,0.0,0
8851,,,,,1.1956,111.7208,,,8/22/09,-,0,0.0,0
8852,,,,,38.845,85.8055,,,4/19/14,-,0,0.0,0
8853,,,,,-1.5805,23.4532,,,2/17/09,-,0,0.0,0
8854,,,,,22.8713,5.3078,,,3/15/20,-,0,0.0,0
8855,,,,,-19.6589,-42.6268,,,8/21/09,-,0,0.0,0
8856,,,,,27.7041,-17.1407,,,11/26/15,-,0,0.0,0
8857,,,,,38.516999999999996,38.6771,,,2/4/12,-,0,0.0,0
8858,,,,,12.7421,-12.8205,,,12/25/14,-,0,0.0,0
8859,,,,,28.404,98.4286,,,6/10/15,-,0,0.0,0
8860,,,,,16.3607,2.4734,,,1/20/09,-,0,0.0,0
8861,,,,,-18.6439,21.8457,,,8/8/19,-,0,0.0,0
8862,,,,,18.2175,95.8012,,,1/22/14,-,0,0.0,0
8863,,,,,-14.5816,126.5565,,,9/18/17,-,0,0.0,0
8864,,,,,-3.7895,-51.8382,,,9/28/12,-,0,0.0,0
8865,,,,,0.0683,16.194000000000006,,,5/9/12,-,0,0.0,0
8866,,,,,-15.8788,-64.4501,,,1/21/12,-,0,0.0,0
8867,,,,,16.8862,5.6625,,,7/6/18,-,0,0.0,0
8868,,,,,53.9735,81.9611,,,4/27/16,-,0,0.0,0
8869,,,,,10.7595,-61.245,,,4/28/18,-,0,0.0,0
8870,,,,,51.0299,115.2245,,,1/5/17,-,0,0.0,0
8871,,,,,45.5201,-71.5017,,,2/17/13,-,0,0.0,0
8872,,,,,-11.8755,122.2218,,,4/23/11,-,0,0.0,0
8873,,,,,25.213,36.3134,,,9/5/13,-,0,0.0,0
8874,,,,,22.0217,114.7481,,,9/21/11,-,0,0.0,0
8875,,,,,26.3115,48.6425,,,3/5/09,-,0,0.0,0
8876,,,,,4.2924,16.2962,,,7/13/11,-,0,0.0,0
8877,,,,,26.6614,97.1829,,,3/17/18,-,0,0.0,0
8878,,,,,-0.8661,41.8276,,,9/20/13,-,0,0.0,0
8879,,,,,-18.9233,-139.4422,,,8/16/17,-,0,0.0,0
8880,,,,,10.68,98.8888,,,12/7/19,-,0,0.0,0
8881,,,,,-47.1198,51.9701,,,5/23/14,-,0,0.0,0
8882,,,,,59.8867,-135.7785,,,8/18/16,-,0,0.0,0
8883,,,,,22.2458,13.0969,,,4/18/19,-,0,0.0,0
8884,,,,,48.2673,-125.1096,,,4/25/15,-,0,0.0,0
8885,,,,,31.8135,-93.4412,,,10/15/18,-,0,0.0,0
8886,,,,,27.95,77.703,,,3/19/16,-,0,0.0,0
8887,,,,,26.724,-109.771,,,2/28/16,-,0,0.0,0
8888,,,,,45.235,104.1175,,,12/7/09,-,0,0.0,0
8889,,,,,-29.6322,145.1306,,,12/18/16,-,0,0.0,0
8890,,,,,-1.3329,-65.6564,,,4/10/14,-,0,0.0,0
8891,,,,,-26.5442,126.0617,,,5/5/17,-,0,0.0,0
8892,,,,,-24.1074,-56.0691,,,9/14/17,-,0,0.0,0
8893,,,,,21.9505,53.2247,,,10/7/14,-,0,0.0,0
8894,,,,,-11.0906,152.7221,,,2/15/09,-,0,0.0,0
8895,,,,,17.4461,32.3818,,,11/15/18,-,0,0.0,0
8896,,,,,50.535,137.7536,,,9/18/10,-,0,0.0,0
8897,,,,,-20.9884,31.7292,,,6/24/16,-,0,0.0,0
8898,,,,,52.2955,-76.6004,,,1/15/20,-,0,0.0,0
8899,,,,,9.8939,16.108,,,7/5/10,-,0,0.0,0
8900,,,,,49.5631,-103.4681,,,11/7/12,-,0,0.0,0
8901,,,,,50.9975,-4.0254,,,9/22/09,-,0,0.0,0
8902,,,,,59.3419,20.9352,,,5/18/15,-,0,0.0,0
8903,,,,,10.7802,-6.0186,,,9/14/09,-,0,0.0,0
8904,,,,,11.7099,8.7002,,,5/19/14,-,0,0.0,0
8905,,,,,31.6297,105.8199,,,2/20/17,-,0,0.0,0
