,Unnamed: 0,Unnamed: 0.1,EVENT_ID,osm,forest,forest_year,BEGIN_LAT,BEGIN_LON,BEGIN_DATE,precip2,precip1,LABEL,DAMS
1068,1068,1068,184020,17,0,8,43.7345,-97.95,06/2009/1,0,0,1,6.315654295
1069,1069,1069,184023,2,0,4,43.4814,-97.8846,06/2009/1,0,0,1,31.29513144
1070,1070,1070,184024,2,0,6,43.1503,-97.6683,06/2009/1,0,0,1,36.59221208
1071,1071,1071,179462,3,0,8,38.2506,-91.7401,06/2009/10,1.1,0,1,29.36161669
1072,1072,1072,179463,5,0,8,37.7637,-93.9815,06/2009/10,6,4.6,1,20.44562108
1073,1073,1073,173676,10,0,8,41.5108,-91.9465,06/2009/21,0,0,1,42.10704373
1074,1074,1074,182330,2,0,6,42.0476,-112,06/2009/1,0,0,1,22.71637847
1075,1075,1075,182353,1,0,0,42.199,-112.65,06/2009/1,0,1.2,1,64.11925916
1076,1076,1076,182401,19,0,8,43.6655,-114.37,06/2009/14,5.8,26.5,1,38.26829936
1077,1077,1077,182411,2,0,7,42.17,-112.6695,06/2009/15,2.9,0,1,63.52080034
1078,1078,1078,184007,8,0,0,44.63,-98.339,06/2009/1,0,0,1,95.61538707
1079,1079,1079,179457,10,0,8,37.06,-94.35,06/2009/10,12.6,2.4,1,65.69280984
1080,1080,1080,179913,0,0,0,39.309,-118.0179,05/2009/31,15.2,6.9,1,48.21769196
1081,1081,1081,184009,1,0,2,44.1647,-98.1,06/2009/1,2.8,0,1,47.2382061
1082,1082,1082,185429,1,0,8,45.5338,-98.2109,06/2009/1,0.4,0,1,27.36420328
1083,1083,1083,185430,3,0,8,45.152,-98.4327,06/2009/1,0,0,1,40.02043969
1084,1084,1084,203176,0,0,8,31.1535,-93.5452,11/2009/1,0,0,1,3.11015617
1085,1085,1085,200730,4,0,7,40.9691,-93.2575,12/2009/25,25.3,0,1,35.11913296
1086,1086,1086,203017,9,0,8,33.3824,-94.1162,12/2009/23,1,31.3,1,9.445666535
1087,1087,1087,203018,24,0,8,33.1351,-94.1805,12/2009/23,1.7,0,1,19.12510766
1088,1088,1088,200602,36,0,6,35.8,-91.0192,10/2009/30,30.6,145.8,1,43.60367485
1089,1089,1089,203043,12,0,8,31.3488,-94.02,12/2009/24,18.8,22.9,1,32.63251282
1090,1090,1090,199865,102,0,8,37.84,-94.34,10/2009/8,0.8,0,1,52.92678189
1091,1091,1091,203395,695,0,8,38.58,-92.18,11/2009/15,0.8,10.5,1,56.96765514
1092,1092,1092,202210,1087,0,8,34.928,-81.937,11/2009/11,0,0,1,15.66669966
1093,1093,1093,144655,10,0,8,36.88,-83.87,01/2009/7,0,35.9,1,26.9417775
1094,1094,1094,203564,457,0,8,30.28,-87.57,11/2009/9,0,33.4,1,87.8413197
1095,1095,1095,200595,752,0,8,48.12,-123.435,11/2009/16,0,0,1,48.56693032
1096,1096,1096,198003,11,0,8,35.337,-82.258,09/2009/20,0,0,1,11.87318266
1097,1097,1097,203989,29,0,8,34.09,-84.74,10/2009/12,0,0,1,8.430833769
1098,1098,1098,203988,457,0,8,34.08,-84.42,10/2009/12,0,0,1,28.20423683
1099,1099,1099,204244,462,0,8,40.8954,-74.0803,12/2009/27,0,15.8,1,8.633591299
1100,1100,1100,202306,23,0,8,34.8146,-92.4212,12/2009/24,0,0,1,7.774872874
1101,1101,1101,202344,22,0,7,36.88,-89.58,12/2009/24,0,0,1,56.17202153
1102,1102,1102,202941,7,0,8,34.79,-76.86,11/2009/12,0,0,1,62.42456426
1103,1103,1103,202942,4,0,8,35.05,-77.14,11/2009/12,0,28.9,1,45.48308344
1104,1104,1104,201979,146,0,8,34.6579,-92.4326,12/2009/24,0,146.8,1,22.65552749
1105,1105,1105,202275,70,0,8,33.514,-88.441,12/2009/8,1.1,23.9,1,4.421262521
1106,1106,1106,203675,102,0,8,33.66,-85.81,11/2009/10,1.9,0,1,26.7072545
1107,1107,1107,203668,3,0,8,32.0605,-86.7122,11/2009/10,16.3,0,1,70.83177547
1108,1108,1108,203670,176,0,8,34.0158,-85.9979,11/2009/10,1.2,170,1,26.17581529
1109,1109,1109,203672,49,0,8,33.2754,-86.367,11/2009/10,0,184.5,1,16.87186022
1110,1110,1110,202211,53,0,8,35.458,-83.443,11/2009/11,83.7,92.4,1,32.99984607
1111,1111,1111,202217,53,0,8,35.458,-83.443,11/2009/11,83.7,0,1,32.99984607
1112,1112,1112,202295,27,0,8,33.1969,-90.2268,12/2009/8,6.4,28.6,1,80.75386974
1113,1113,1113,203074,2179,0,8,18.4116,-66.0991,11/2009/15,2.2,0,1,16.26236611
1114,1114,1114,203075,3143,0,8,18.406,-66.0678,11/2009/15,2.2,6.4,1,18.99496148
1115,1115,1115,200704,49,0,8,40.0713,-75.8633,11/2009/20,0.1,0,1,37.52549343
1116,1116,1116,202501,657,0,8,40.2367,-74.7354,12/2009/9,0,0,1,11.99011585
1117,1117,1117,199881,4,0,8,37.1576,-94.2704,10/2009/8,0,140,1,73.90231507
1118,1118,1118,201362,2,0,8,37.62,-94.54,10/2009/8,0,0,1,68.33520497
1119,1119,1119,201340,5,0,8,36.7696,-93.8289,10/2009/8,0,0,1,38.59215576
1120,1120,1120,201364,4,0,8,37.07,-93.05,10/2009/8,0,0,1,31.4809275
1121,1121,1121,201343,109,0,8,36.8434,-94.3819,10/2009/8,0,86.4,1,41.9291185
1122,1122,1122,202936,4,0,8,35.19,-77.43,11/2009/12,130.2,108.5,1,59.99045707
1123,1123,1123,202792,12,0,8,45.2417,-98.391,11/2009/1,0,0.6,1,34.87764315
1124,1124,1124,202940,20,0,8,35.8797,-76.4022,11/2009/12,96.3,136.6,1,69.02478111
1125,1125,1125,202307,36,0,8,36.3932,-79.9557,11/2009/12,0,0,1,26.64782107
1126,1126,1126,203200,0,0,8,31.1555,-93.5537,11/2009/1,0,0,1,2.458372103
1127,1127,1127,203201,73,0,8,30.1238,-93.74,11/2009/3,0,0,1,85.90273411
1128,1128,1128,203015,12,0,8,32.9039,-94.5593,12/2009/23,0,0,1,6.529286743
1129,1129,1129,203016,18,0,8,33,-94.35,12/2009/23,0.8,25.1,1,25.78931869
1130,1130,1130,202324,18,0,8,37.092,-80.2105,11/2009/12,0,0,1,15.64010432
1131,1131,1131,202329,41,0,8,37.2427,-80.1933,11/2009/12,0,32,1,2.102364434
1132,1132,1132,202347,7,0,8,36.5533,-79.6227,11/2009/11,0,79.6,1,30.09215835
1133,1133,1133,200314,11,0,8,33.64,-83.64,09/2009/17,0,0,1,15.10993489
1134,1134,1134,203039,4,0,8,32.1786,-94.3135,12/2009/24,0,0,1,18.75828123
1135,1135,1135,207394,51,0,8,39.5936,-75.1582,12/2009/9,0.1,0,1,23.00491187
1136,1136,1136,202335,3,0,8,36.5218,-90.6482,12/2009/24,22.8,133.7,1,56.06462659
1137,1137,1137,202349,1,0,8,36.75,-90.58,12/2009/24,0,82,1,33.33084319
1138,1138,1138,200729,15,0,7,41.2112,-92.9318,12/2009/25,0,0,1,18.14867988
1139,1139,1139,203076,2870,0,8,18.4166,-66.0782,11/2009/15,2.2,0,1,18.47632856
1140,1140,1140,203040,3,0,8,31.3812,-94.2998,12/2009/24,35.6,47.7,1,37.72651955
1141,1141,1141,202490,3,0,8,38.7348,-75.5707,12/2009/9,0.1,0,1,86.7355763
1142,1142,1142,201378,87,0,8,36.6177,-93.2175,10/2009/8,0,49.7,1,8.686271811
1143,1143,1143,201363,5,0,8,38.1,-93.05,10/2009/9,149.2,38.3,1,32.79319283
1144,1144,1144,202946,13,0,8,34.7389,-77.1075,11/2009/19,7.3,14.8,1,73.45214988
1145,1145,1145,197135,3,0,8,32.6226,-91.4238,10/2009/7,11.3,10.6,1,59.14037232
1146,1146,1146,203182,3,0,8,30.3998,-93.7398,11/2009/3,0,0,1,60.87536907
1147,1147,1147,202354,7,0,8,36.6084,-79.116,11/2009/11,13.5,76.5,1,54.68400591
1148,1148,1148,197623,2,0,8,37.6393,-95.0456,10/2009/8,0.7,132.8,1,36.54881202
1149,1149,1149,202800,30,0,8,38.22,-84.25,12/2009/9,24.5,23.6,1,62.68293719
1150,1150,1150,202799,4,0,8,37.18,-86.65,12/2009/11,0,0,1,35.70339973
1151,1151,1151,203169,9,0,8,30.4052,-93.734,11/2009/1,0,0,1,60.82088002
1152,1152,1152,197133,6,0,8,32.629,-91.8783,10/2009/7,8.1,12.1,1,16.87941992
1153,1153,1153,200769,5,0,8,33.4005,-96.4905,11/2009/20,0.5,24.3,1,29.03457334
1154,1154,1154,203042,20,0,8,31.2426,-93.9714,12/2009/24,16.5,55.8,1,23.57319729
1155,1155,1155,202934,6,0,8,34.73,-77.08,11/2009/12,66.9,9.8,1,73.4577598
1156,1156,1156,170913,1,0,7,39.2374,-92.412,05/2009/15,11.5,7.2,1,40.33772563
1157,1157,1157,197648,10,0,0,37.53,-100.01,09/2009/7,0.7,1.7,1,115.7928896
1158,1158,1158,192031,5,0,0,35.1281,-115.192,09/2009/5,0,0,1,56.8878051
1159,1159,1159,192033,1,0,0,35.18,-115.2,09/2009/5,0,0,1,57.0495875
1160,1160,1160,192034,9,0,0,34.8862,-114.7697,09/2009/5,0,0,1,39.45291161
1161,1161,1161,192035,8,0,0,35.8934,-114.0877,09/2009/12,0,0,1,59.89281702
1162,1162,1162,196561,28,0,8,37.1009,-84.6287,09/2009/26,19.8,120.8,1,35.68865495
1163,1163,1163,190111,23,0,8,35.9,-90.8,07/2009/21,0,19.1,1,43.25474537
1164,1164,1164,190112,5,0,8,36.2238,-90.0924,07/2009/21,0,32.6,1,63.2853283
1165,1165,1165,190113,111,0,8,35.1995,-89.9532,07/2009/21,0,14.9,1,51.66346939
1166,1166,1166,190337,11,0,8,36.18,-89.65,07/2009/26,1.4,7.5,1,29.26592058
1167,1167,1167,190686,8,0,0,33.65,-114.22,08/2009/23,3.6,0.3,1,70.65145568
1168,1168,1168,191224,49,0,8,34.97,-90.03,07/2009/16,0,4.4,1,25.2416392
1169,1169,1169,195640,20,0,8,32.2802,-96.4964,09/2009/13,31.5,24.7,1,14.57395984
1170,1170,1170,193171,348,0,8,30.37,-97.78,09/2009/12,46.6,37.5,1,8.323690492
1171,1171,1171,193172,41,0,8,30.6955,-97.6613,09/2009/12,53.1,71.4,1,6.947740244
1172,1172,1172,194242,1360,0,8,30.28,-97.81,09/2009/22,3.6,4.6,1,2.846318263
1173,1173,1173,194252,9,0,8,30.6757,-98.4966,09/2009/29,1.9,0,1,11.94015159
1174,1174,1174,194573,2,0,7,42.17,-112.6695,08/2009/24,24.6,8.2,1,63.52080034
1175,1175,1175,184000,4,0,8,38.83,-89.14,06/2009/20,7,12,1,24.88988519
1176,1176,1176,193173,968,0,8,30.42,-97.79,09/2009/12,63.6,86.8,1,11.48980408
1177,1177,1177,193174,152,0,8,29.4513,-96.9435,09/2009/12,35.7,20.1,1,55.5591695
1178,1178,1178,193220,16,0,8,30.27,-96.93,09/2009/13,15,19.3,1,35.75845999
1179,1179,1179,193223,170,0,8,29.5408,-98.6035,09/2009/10,13.6,46.8,1,31.99395041
1180,1180,1180,193224,117,0,8,29.6808,-98.1537,09/2009/11,25.1,11.4,1,21.68966171
1181,1181,1181,193225,15,0,8,30.8375,-97.7981,09/2009/12,53.1,71.4,1,19.89554684
1182,1182,1182,190811,30,0,8,35.7745,-89.1196,07/2009/30,1.1,27.8,1,64.65408064
1183,1183,1183,190814,22,0,8,35.988,-88.9426,07/2009/30,2.1,29,1,58.12626908
1184,1184,1184,190815,2,0,8,35.3,-89.68,07/2009/30,2.4,26,1,72.6815367
1185,1185,1185,187370,9,0,8,38.2554,-108.6187,08/2009/25,2.4,0,1,40.67515889
1186,1186,1186,194189,1,0,0,43.27,-99.19,08/2009/15,4.3,23.6,1,88.08896765
1187,1187,1187,194190,0,0,6,42.46,-96.93,08/2009/15,0,35,1,62.69578611
1188,1188,1188,183845,4,0,8,39.0313,-92.0931,06/2009/17,2.2,0.1,1,67.02438215
1189,1189,1189,194359,1,0,8,45.5338,-98.2109,08/2009/1,0,0,1,27.36420328
1190,1190,1190,194360,3,0,8,45.152,-98.4327,08/2009/1,0,0,1,40.02043969
1191,1191,1191,195608,44,0,8,32.1614,-98.1429,09/2009/21,0.8,6.4,1,37.84506597
1192,1192,1192,195636,19,0,8,32.7225,-96.9335,09/2009/11,1.5,6.4,1,1.306637913
1193,1193,1193,187484,2,0,3,27.5485,-97.8999,09/2009/9,17.6,8.2,1,55.57576164
1194,1194,1194,195764,1,0,8,28,-97.75,09/2009/30,10,12.5,1,12.82988704
1195,1195,1195,188561,7,0,8,33.1959,-95.2371,08/2009/1,0,8.1,1,17.91044715
1196,1196,1196,194710,22,0,7,30.2417,-92.76,08/2009/9,5,10.8,1,63.38631857
1197,1197,1197,195637,8,0,8,30.7542,-97.3059,09/2009/12,48.3,71.6,1,7.693244151
1198,1198,1198,195641,20,0,8,32.2802,-96.4964,09/2009/13,31.5,24.7,1,14.57395984
1199,1199,1199,187452,20,0,8,36.2742,-90.995,07/2009/11,1.3,9.9,1,48.3402873
1200,1200,1200,190650,6,0,8,35.57,-90.72,07/2009/30,0.7,38.1,1,6.457482231
1201,1201,1201,190803,381,0,8,34.9637,-89.9822,07/2009/30,3.4,21.5,1,26.40439207
1202,1202,1202,186729,2,0,8,39.8892,-108.2964,08/2009/14,1.2,8.8,1,43.02340559
1203,1203,1203,195949,1,0,8,34.3495,-77.7448,09/2009/7,12,40.5,1,140.7486552
1204,1204,1204,194695,7,0,7,42.4,-96.44,08/2009/25,0.7,6.4,1,98.95870741
1205,1205,1205,180213,70,0,8,30.2327,-81.6926,08/2009/14,19.8,6.7,1,81.35697911
1206,1206,1206,197578,2,0,0,39.9692,-89.1378,09/2009/6,6.4,14.3,1,22.44250688
1207,1207,1207,166498,649,0,8,29.7218,-95.4698,04/2009/27,2.9,13.1,1,32.59195126
1208,1208,1208,166510,4,0,8,30.1744,-95.4257,04/2009/28,14.4,46.5,1,24.61165811
1209,1209,1209,166511,12,0,8,30.3539,-96.0782,04/2009/28,14.4,101.2,1,28.73830102
1210,1210,1210,187062,7,0,8,40.2109,-109.8599,08/2009/6,0.1,0.9,1,9.033266111
1211,1211,1211,195605,138,0,8,32.3913,-97.3571,09/2009/21,0.4,6.6,1,13.47232453
1212,1212,1212,176502,11,0,8,37.27,-119.7,05/2009/27,0,1.1,1,15.5299533
1213,1213,1213,193848,7,0,3,41.5774,-89.1245,08/2009/19,1.1,2.1,1,54.46846483
1214,1214,1214,191483,44,0,8,34.37,-90.63,07/2009/30,8.6,20.6,1,38.04998025
1215,1215,1215,197581,8,0,0,39.859,-89.2194,09/2009/6,6.4,14.3,1,22.90728421
1216,1216,1216,166512,24,0,8,30.734,-96.4663,04/2009/28,15.8,115.6,1,2.792740428
1217,1217,1217,193507,6,0,8,37.1133,-94.5569,08/2009/19,6.9,9.5,1,74.63652171
1218,1218,1218,188902,13,0,8,21.4945,-157.8518,08/2009/13,4.3,0.9,1,3823.85885
1219,1219,1219,190393,642,0,8,35.1275,-89.8764,07/2009/26,0.1,7.4,1,47.00508479
1220,1220,1220,195607,7,0,8,32.1808,-98.2399,09/2009/21,0.8,6.4,1,32.13762381
1221,1221,1221,193785,11,0,8,35.2692,-78.577,08/2009/11,0,0.2,1,61.97110977
1222,1222,1222,191969,648,0,7,39.88,-83.08,08/2009/28,2,10.4,1,30.92601847
1223,1223,1223,190370,8,0,8,36.0231,-88.4397,07/2009/26,0.1,4.8,1,40.20625755
1224,1224,1224,190560,1,0,8,35.7,-88.13,07/2009/29,22.6,4.8,1,26.26228488
1225,1225,1225,190565,8,0,8,34.97,-90.88,07/2009/29,26.8,4.2,1,33.6852423
1226,1226,1226,193236,4,0,6,34.5654,-112.6943,08/2009/31,0,0,1,111.0477546
1227,1227,1227,193226,23,0,8,30.4257,-97.013,09/2009/13,26.4,14.3,1,16.92229924
1228,1228,1228,190295,1,0,6,43.827,-98.0814,07/2009/1,0,0,1,10.2790918
1229,1229,1229,190297,2,0,4,43.4814,-97.8846,07/2009/1,0,0,1,31.29513144
1230,1230,1230,190298,2,0,6,43.1503,-97.6683,07/2009/5,25.2,0,1,36.59221208
1231,1231,1231,175941,13,0,7,36.2646,-115.6236,07/2009/20,0.9,0.9,1,65.92902865
1232,1232,1232,186742,249,0,8,39.9585,-85.9829,06/2009/2,0.2,11.5,1,5.672088864
1233,1233,1233,192948,992,0,8,35.1082,-89.8427,08/2009/18,2.1,0.4,1,46.73772252
1234,1234,1234,194525,32,0,8,42.5245,-78.5165,08/2009/9,5.8,36.8,1,31.38990265
1235,1235,1235,194528,1,0,8,42.4658,-79.025,08/2009/9,12.5,30.6,1,45.10531732
1236,1236,1236,194530,523,0,5,42.5411,-79.1594,08/2009/9,17.3,30,1,50.20449143
1237,1237,1237,188578,3,0,8,32.511,-94.2991,08/2009/1,0.5,2.1,1,19.55963631
1238,1238,1238,193154,44,0,5,30.82,-97.6,09/2009/11,5.2,53.1,1,20.70769062
1239,1239,1239,193155,97,0,8,29.6563,-98.1701,09/2009/11,25.1,11.4,1,24.12440641
1240,1240,1240,193156,20,0,8,30.837,-97.8079,09/2009/12,53.1,71.4,1,20.1820717
1241,1241,1241,193157,1913,0,8,30.46,-97.8,09/2009/12,63.6,86.8,1,12.56543516
1242,1242,1242,193159,140,0,8,30.3834,-97.7758,09/2009/12,46.6,86.8,1,9.843332624
1243,1243,1243,193162,1067,0,8,30.5237,-97.7084,09/2009/12,64.9,79.9,1,16.28540017
1244,1244,1244,193164,21,0,8,30.82,-97.77,09/2009/12,53.1,71.4,1,17.25279748
1245,1245,1245,188133,6,0,8,32.9952,-93.4531,07/2009/28,1.4,44.3,1,9.170956946
1246,1246,1246,192612,0,0,0,44.19,-99.48,07/2009/14,0,0.5,1,16.88965137
1247,1247,1247,192613,2,0,0,45.93,-99.97,07/2009/14,1.1,0,1,98.10904137
1248,1248,1248,192614,2,0,6,45.28,-99.75,07/2009/14,0,0,1,81.56258986
1249,1249,1249,171352,0,0,0,41.8721,-104.3936,06/2009/14,5.8,0.7,1,24.12001079
1250,1250,1250,192949,4,0,8,35.6691,-88.168,08/2009/20,1.4,6.1,1,22.50594649
1251,1251,1251,192992,26,0,8,36.27,-90.3,08/2009/10,0.7,0.7,1,73.62628546
1252,1252,1252,195238,14,0,8,34.31,-88.7184,08/2009/11,4.9,7.1,1,27.3702453
1253,1253,1253,191428,3,0,8,37.0855,-83.4077,08/2009/12,8.9,3.5,1,28.61550264
1254,1254,1254,194534,574,0,8,42.0991,-79.2501,08/2009/10,26.2,6.3,1,0.753270761
1255,1255,1255,194536,154,0,8,43.1711,-78.7277,08/2009/10,17,15.3,1,23.97974346
1256,1256,1256,193676,904,0,8,38.67,-84.33,09/2009/8,9.8,11.8,1,42.14759246
1257,1257,1257,193677,177,0,8,39.05,-84.45,09/2009/8,7.2,3.1,1,26.3955812
1258,1258,1258,193683,325,0,8,38.6488,-83.7645,09/2009/21,6,6.7,1,25.93374985
1259,1259,1259,193131,111,0,8,29.6103,-98.6262,09/2009/9,4.6,14.9,1,30.7662016
1260,1260,1260,193132,26,0,8,29.5998,-100.0017,09/2009/9,1.6,8.3,1,102.9466554
1261,1261,1261,188590,77,0,8,32.5217,-95.417,08/2009/1,0.2,2.6,1,18.3817066
1262,1262,1262,188592,164,0,8,32.2812,-95.3185,08/2009/1,1.1,2,1,15.80644291
1263,1263,1263,197657,1,0,0,38.95,-99.97,09/2009/8,2,8.8,1,28.08939013
1264,1264,1264,193169,204,0,8,30.84,-97.8,09/2009/12,53.1,71.4,1,20.21884541
1265,1265,1265,192615,0,0,0,45.84,-99.71,07/2009/14,1.1,0,1,77.69260026
1266,1266,1266,192616,2,0,7,45.58,-99.69,07/2009/14,1.1,0,1,76.1418307
1267,1267,1267,196302,0,0,8,36.58,-91.4,09/2009/16,23.4,13,1,32.88304507
1268,1268,1268,196769,82,0,8,36.829,-94.6083,09/2009/9,2,82.7,1,47.57181472
1269,1269,1269,193691,5,0,7,38.8407,-83.8551,09/2009/21,12.3,4.2,1,32.22603049
1270,1270,1270,193695,63,0,8,38.73,-83.83,09/2009/21,14,9.3,1,31.81441649
1271,1271,1271,187066,26,0,6,34.7701,-114.5007,08/2009/23,1.2,0.5,1,48.50181474
1272,1272,1272,187067,0,0,0,34.0874,-115.5549,08/2009/23,3.8,0,1,116.2642392
1273,1273,1273,197679,8,0,0,37.07,-111.99,09/2009/14,0.6,0.4,1,47.10870324
1274,1274,1274,189295,27,0,8,39.4,-84.23,08/2009/4,0,15.9,1,17.49365773
1275,1275,1275,191897,51,0,8,39.8,-84.1,08/2009/19,3.7,5,1,34.59200191
1276,1276,1276,189099,15,0,7,36.4061,-90.6031,07/2009/16,0.1,3.5,1,65.09714412
1277,1277,1277,197658,1,0,5,38.44,-100.49,09/2009/9,5.4,1.7,1,76.84994769
1278,1278,1278,197660,7,0,8,37.38,-98.92,09/2009/12,5.4,21.8,1,98.66815796
1279,1279,1279,197661,7,0,8,37.3834,-98.9166,09/2009/12,5.4,21.8,1,98.72638874
1280,1280,1280,197662,3,0,7,37.34,-98.73,09/2009/12,5.4,21.8,1,84.1595971
1281,1281,1281,166430,144,0,8,29.5275,-95.4966,04/2009/18,9.5,9.2,1,16.57287699
1282,1282,1282,195461,1,0,8,33.1462,-105.7681,08/2009/23,1.7,2.7,1,132.3069658
1283,1283,1283,195462,43,0,8,33.4746,-107.791,08/2009/23,0.8,3.2,1,66.19011852
1284,1284,1284,195467,33,0,8,33.4744,-107.7889,08/2009/24,3.2,14.6,1,66.01348631
1285,1285,1285,195470,115,0,8,31.8955,-106.5882,08/2009/27,0,0,1,106.9257653
1286,1286,1286,170896,3,0,6,40.1621,-90.9709,05/2009/15,0,8.9,1,83.23752995
1287,1287,1287,196773,4,0,8,37.1389,-94.8109,09/2009/9,2.4,81.2,1,54.6824546
1288,1288,1288,196774,1,0,8,37.23,-94.92,09/2009/9,2.4,81.2,1,41.22386619
1289,1289,1289,196775,23,0,8,37.18,-94.84,09/2009/9,2.4,81.2,1,50.11123205
1290,1290,1290,196778,20,0,8,37.02,-94.74,09/2009/9,1.1,83.6,1,66.69931268
1291,1291,1291,187068,0,0,0,34.5991,-114.6406,08/2009/23,1.2,0.5,1,51.76456344
1292,1292,1292,187070,1,0,0,35.4921,-115.3056,08/2009/23,1.1,1.1,1,73.86489994
1293,1293,1293,192027,55,0,5,35.4653,-115.5259,09/2009/4,0.3,0.5,1,91.27138464
1294,1294,1294,192030,7,0,0,35.4677,-115.2738,09/2009/4,0.3,0.5,1,70.10469594
1295,1295,1295,197004,22,0,8,35.6163,-78.852,09/2009/22,0,14.2,1,20.09210513
1296,1296,1296,189103,13,0,8,35.27,-90.47,07/2009/16,0.2,2.9,1,33.88268598
1297,1297,1297,189105,82,0,8,34.32,-89.95,07/2009/16,0.2,3.5,1,17.40592165
1298,1298,1298,166483,133,0,8,29.5184,-95.2231,04/2009/24,0,3.4,1,42.36588761
1299,1299,1299,166489,7,0,8,29.8246,-94.7303,04/2009/24,0,1.2,1,6.279981873
1300,1300,1300,166493,277,0,8,30.6784,-96.3769,04/2009/25,5.8,12.4,1,8.380927411
1301,1301,1301,188145,1,0,8,32.6917,-93.6327,07/2009/28,10.1,28,1,5.077074776
1302,1302,1302,188163,153,0,8,32.5272,-93.7195,07/2009/28,4.8,6.6,1,7.981499757
1303,1303,1303,188176,24,0,8,32.345,-93.8924,07/2009/28,10,12.3,1,20.55233091
1304,1304,1304,187395,3,0,0,41.0957,-103.6661,09/2009/6,0,0.3,1,47.98841861
1305,1305,1305,194538,33,0,8,43.1143,-76.8716,08/2009/10,7,7.9,1,21.77392519
1306,1306,1306,194539,65,0,8,42.5521,-77.673,08/2009/12,6.3,9.5,1,25.30057256
1307,1307,1307,194540,237,0,8,42.16,-77.8,08/2009/12,9.3,13.5,1,40.22346487
1308,1308,1308,193143,78,0,8,29.9848,-98.1076,09/2009/10,10.7,19.1,1,15.39062091
1309,1309,1309,193144,140,0,8,29.5735,-98.4052,09/2009/10,7.7,43.1,1,34.12947566
1310,1310,1310,193145,106,0,8,29.02,-99.05,09/2009/11,40.4,23.2,1,59.01887532
1311,1311,1311,193146,44,0,5,30.82,-97.6,09/2009/11,5.2,53.1,1,20.70769062
1312,1312,1312,193149,13,0,8,28.8664,-99.1008,09/2009/11,40.4,23.2,1,76.74280388
1313,1313,1313,193150,18,0,8,30.83,-97.63,09/2009/11,5.2,53.1,1,20.14471582
1314,1314,1314,193151,2,0,8,28.7677,-99.0115,09/2009/11,40.4,23.2,1,81.14387063
1315,1315,1315,176968,9,0,8,35.19,-78.65,08/2009/2,11.6,14.7,1,64.29176149
1316,1316,1316,186738,98,0,8,39.8643,-86.0658,06/2009/2,0.1,6.3,1,8.470600484
1317,1317,1317,192605,0,0,8,45.58,-97.97,07/2009/14,0,4.4,1,31.13054471
1318,1318,1318,192606,0,0,0,44.87,-97.97,07/2009/14,0.1,3.8,1,87.4250734
1319,1319,1319,192607,1,0,7,45.59,-99.69,07/2009/14,1.1,0,1,76.36441266
1320,1320,1320,192608,0,0,0,44.57,-99.91,07/2009/14,0.3,0.2,1,40.7046431
1321,1321,1321,193663,5,0,7,32.49,-100.86,08/2009/11,0,1.2,1,19.7171442
1322,1322,1322,196779,4,0,8,37.08,-94.99,09/2009/9,1,36.2,1,46.95702447
1323,1323,1323,197577,2,0,8,37.2055,-94.9504,09/2009/4,8,8.5,1,40.28101174
1324,1324,1324,195879,0,0,8,44.33,-97.47,09/2009/2,0,8.1,1,79.03640709
1325,1325,1325,193152,117,0,8,30.7,-97.66,09/2009/11,5.2,53.1,1,7.281681615
1326,1326,1326,191906,17,0,7,39.65,-82.7112,08/2009/20,3.9,10.9,1,36.54147647
1327,1327,1327,192609,2,0,0,44.54,-99.86,07/2009/14,0.3,0.2,1,43.67045479
1328,1328,1328,192610,4,0,1,44.66,-99.66,07/2009/14,0,0,1,62.70285559
1329,1329,1329,192611,1,0,0,44.59,-99.28,07/2009/14,0,1.3,1,62.63511606
1330,1330,1330,166059,4,0,8,37.22,-88.45,05/2009/10,4.9,0.4,1,6.034484537
1331,1331,1331,166070,52,0,4,37.9252,-87.9092,05/2009/9,70.8,0,1,49.59904319
1332,1332,1332,166069,7,0,7,37.9437,-86.9163,05/2009/9,14.3,0.2,1,51.43140673
1333,1333,1333,200273,828,0,8,40.6137,-122.3714,10/2009/18,0,0,1,12.61577611
1334,1334,1334,208097,801,0,8,30.4,-88.92,12/2009/12,0.4,46.5,1,56.2428049
1335,1335,1335,200378,50,0,8,44.0254,-71.6825,10/2009/24,0.4,12.7,1,33.32581512
1336,1336,1336,198212,2,0,8,36.93,-94.9786,09/2009/22,30.3,21.8,1,51.40520338
1337,1337,1337,197931,13,0,8,32.4815,-93.9043,10/2009/29,0,40.2,1,10.14450257
1338,1338,1338,198726,1,0,8,33.8182,-93.7244,10/2009/13,4.6,51,1,26.18409921
1339,1339,1339,198998,7,0,8,32.658,-94.0402,10/2009/13,22.7,39.9,1,12.81140907
1340,1340,1340,200280,3,0,8,32.66,-84.14,09/2009/18,39.4,49.7,1,38.99585185
1341,1341,1341,198735,10,0,8,33.55,-83.64,09/2009/16,30.4,10.6,1,18.70856637
1342,1342,1342,167555,4158,0,8,30.4418,-84.2752,04/2009/2,251.2,176.1,1,36.1010454
1343,1343,1343,167556,2689,0,8,30.4628,-84.2816,04/2009/2,264.9,188.1,1,35.93830587
1344,1344,1344,167563,65,0,8,30.8026,-85.6709,04/2009/2,79.9,102.4,1,64.99363148
1345,1345,1345,167568,34,0,8,30.8703,-85.1636,04/2009/2,120.8,109,1,33.6607201
