,Unnamed: 0,Unnamed: 0.1,EVENT_ID,osm,forest,forest_year,BEGIN_LAT,BEGIN_LON,BEGIN_DATE,precip2,precip1
3687,3687,3687,172014,5,0,8,39.4135,-78.9327,06/2009/17,8.1,20.6
3688,3688,3688,169743,1,0,8,33.56,-94.94,05/2009/9,0,3.5
3689,3689,3689,176798,8,0,6,43.2005,-89.1719,06/2009/18,15.6,26.2
3690,3690,3690,183235,6,0,8,39.4931,-82.3102,06/2009/19,5.3,5
3691,3691,3691,170034,136,0,8,38.7898,-104.867,05/2009/22,19.9,17.9
3692,3692,3692,170036,3,0,6,41.4888,-92.8635,06/2009/8,10.7,11.9
3693,3693,3693,170037,4,0,7,40.9691,-93.2575,06/2009/8,12.7,12.3
3694,3694,3694,169724,0,0,8,33.58,-94.78,05/2009/9,0,3.5
3695,3695,3695,169187,29,0,0,41.75,-104.83,07/2009/2,0.3,0.1
3696,3696,3696,165556,10,0,8,36.28,-87.06,04/2009/2,1.9,27.9
3697,3697,3697,165562,3,0,8,35.3975,-87.2037,04/2009/2,2,25.2
3698,3698,3698,165565,17,0,8,36.55,-85.5,04/2009/2,13.1,15.1
3699,3699,3699,165604,48,0,8,35.97,-86.82,04/2009/2,3.8,28.4
3700,3700,3700,183657,60,0,8,41.3368,-111.8563,06/2009/14,3.4,1.9
3701,3701,3701,162639,8,0,8,38.87,-80.72,05/2009/4,21.9,55.6
3702,3702,3702,165610,44,0,8,35.6145,-87.0927,04/2009/2,4,28.6
3703,3703,3703,170507,23,0,8,38.5535,-82.7504,06/2009/12,4.5,14.4
3704,3704,3704,162640,11,0,7,39.02,-80.68,05/2009/4,21.9,55.6
3705,3705,3705,162642,11,0,8,39.42,-80.27,05/2009/4,15.9,38.4
3706,3706,3706,170176,27,0,8,41.48,-90.63,05/2009/1,13.2,1.9
3707,3707,3707,170196,3,0,8,37.1282,-82.5309,06/2009/4,8.6,23.4
3708,3708,3708,172064,55,0,8,36.95,-84.1,05/2009/3,4.3,10.1
3709,3709,3709,172070,4,0,8,37.37,-83.78,05/2009/4,9.3,24.2
3710,3710,3710,172073,2,0,8,37.55,-83.43,05/2009/4,17.5,33.7
3711,3711,3711,169564,9,0,8,40.56,-92.9,05/2009/15,1.1,75.1
3712,3712,3712,169565,15,0,8,40.27,-94.2,05/2009/15,0.2,51.4
3713,3713,3713,169566,2,0,8,40.45,-92.54,05/2009/15,0,54.4
3714,3714,3714,170479,46,0,8,32.5666,-93.6548,05/2009/11,12.6,0.9
3715,3715,3715,162645,22,0,7,38.85,-80.65,05/2009/4,28.1,58.9
3716,3716,3716,170494,4,0,8,32.5419,-93.8603,05/2009/11,10.1,1.9
3717,3717,3717,170495,952,0,8,32.5008,-93.7381,05/2009/11,3.5,0.9
3718,3718,3718,171240,16,0,8,39.41,-94.77,05/2009/15,1.5,31.2
3719,3719,3719,171241,5,0,7,39.3,-93.6,05/2009/15,0.1,20
3720,3720,3720,172074,11,0,8,36.9603,-84.0289,05/2009/4,10.1,26.5
3721,3721,3721,173083,11,0,1,36.23,-89.8397,05/2009/9,5.7,36.6
3722,3722,3722,166593,8,0,3,41.1513,-89.0785,05/2009/15,12.6,47.9
3723,3723,3723,169567,9,0,8,40.56,-92.9,05/2009/15,1.1,75.1
3724,3724,3724,169568,5,0,8,40.28,-92.71,05/2009/15,3.9,45.9
3725,3725,3725,169569,6,0,8,40.2,-93.24,05/2009/15,2.3,55
3726,3726,3726,169570,9,0,8,40.54,-93.31,05/2009/15,0.1,66.3
3727,3727,3727,169572,3,0,6,40.31,-93.29,05/2009/15,2.3,55
3728,3728,3728,170486,797,0,8,32.46,-93.8139,05/2009/11,11.6,0.9
3729,3729,3729,170488,124,0,8,32.4493,-93.98,05/2009/11,10.8,2.3
3730,3730,3730,166597,3,0,6,41.107,-88.8679,05/2009/15,12.6,47.9
3731,3731,3731,170490,124,0,8,32.4493,-93.98,05/2009/11,10.8,2.3
3732,3732,3732,170492,405,0,8,32.47,-93.8,05/2009/11,11.6,0.9
3733,3733,3733,169589,9,0,8,39.33,-94.3,05/2009/15,2.9,26.4
3734,3734,3734,169590,512,0,8,39.24,-94.42,05/2009/15,0.5,26.5
3735,3735,3735,169591,232,0,8,39.22,-94.48,05/2009/15,0.5,26.5
3736,3736,3736,169592,496,0,8,40.08,-93.6,05/2009/15,0.1,55.3
3737,3737,3737,169606,8,0,7,39.78,-92.75,05/2009/15,4.3,19.2
3738,3738,3738,170521,779,0,8,32.4676,-93.8078,05/2009/11,11.6,0.9
3739,3739,3739,169753,171,0,8,33.4636,-94.0519,05/2009/9,0,9.8
3740,3740,3740,179408,5,0,0,43.22,-116.54,06/2009/6,0.7,15.1
3741,3741,3741,171657,666,0,8,40.75,-86.36,05/2009/15,54.2,2
3742,3742,3742,169573,4,0,7,40.2,-92.5,05/2009/15,3.9,45.9
3743,3743,3743,169574,719,0,7,39.76,-94.85,05/2009/15,0.4,54.6
3744,3744,3744,173089,17,0,8,35.57,-89.67,05/2009/9,1.6,18.2
3745,3745,3745,166622,5,0,6,41.4067,-88.4523,05/2009/15,17.5,44.2
3746,3746,3746,166599,114,0,8,41.6016,-88.218,05/2009/26,11.4,23.5
3747,3747,3747,169575,2,0,8,39.83,-94.76,05/2009/15,0.4,54.9
3748,3748,3748,169576,0,0,6,40.2,-93.43,05/2009/15,0.1,55.3
3749,3749,3749,169578,2,0,8,40.21,-93.63,05/2009/15,0.5,55.5
3750,3750,3750,169581,7,0,7,40.25,-94.43,05/2009/15,0.2,51.4
3751,3751,3751,169612,252,0,8,39.17,-94.63,05/2009/15,0.5,27
3752,3752,3752,169613,33,0,7,39.74,-92.47,05/2009/15,12,16
3753,3753,3753,163400,0,-1,-1,66.0021,-149.0295,05/2009/9,0,0.3
3754,3754,3754,169765,305,0,8,33.4625,-94.0869,05/2009/9,0,9.8
3755,3755,3755,158975,2,0,8,46.26,-97.99,05/2009/1,0.7,0
3756,3756,3756,158978,2,0,5,46.62,-98.01,05/2009/1,0.1,0
3757,3757,3757,173094,10,0,8,35.6,-89.27,05/2009/9,3.7,40.1
3758,3758,3758,173132,53,0,8,41.4203,-85.7346,05/2009/16,2.1,4.7
3759,3759,3759,173133,10,0,8,41.7579,-85.0721,05/2009/16,5,4.6
3760,3760,3760,169582,259,0,8,39.7325,-94.24,05/2009/15,1.1,36.2
3761,3761,3761,169586,7,0,8,39.55,-94.043,05/2009/15,0.5,34.2
3762,3762,3762,169587,49,0,8,39.77,-93.5403,05/2009/15,2.6,40.8
3763,3763,3763,159098,0,-1,-1,65.8197,-144.0496,05/2009/6,2.7,1.9
3764,3764,3764,171040,27,0,8,42.91,-74.58,06/2009/30,0.3,31.8
3765,3765,3765,171074,58,0,8,37.0164,-79.875,05/2009/6,7.2,5.5
3766,3766,3766,158984,0,0,8,48.53,-98.94,05/2009/1,12.1,3.7
3767,3767,3767,169745,3,0,8,33.5693,-94.7904,05/2009/9,0,3.5
3768,3768,3768,168321,8,0,7,43.01,-90.77,06/2009/19,7.6,11.6
3769,3769,3769,168323,8,0,7,43.01,-90.77,06/2009/19,7.6,11.6
3770,3770,3770,170184,3,0,6,40.62,-91.09,05/2009/15,0,30.1
3771,3771,3771,170874,10,0,2,42.0619,-95.5731,07/2009/12,0.5,2.4
3772,3772,3772,158980,0,0,7,47.23,-97.67,05/2009/1,1.2,1.5
3773,3773,3773,158982,1,0,4,47.84,-99.27,05/2009/1,1.8,0.8
3774,3774,3774,159413,0,-1,-1,66.5436,-145.2599,05/2009/7,1.4,0
3775,3775,3775,171060,5,0,8,42.87,-73.19,06/2009/30,9.1,13.5
3776,3776,3776,158987,4,0,7,48.54,-98.3,05/2009/1,17.8,3.6
3777,3777,3777,158988,1,0,8,48.99,-97.92,05/2009/1,11.2,1.2
3778,3778,3778,170195,1,0,8,40.33,-92.1786,05/2009/15,0,54.4
3779,3779,3779,166773,10,0,5,46.48,-96.89,06/2009/18,5.9,3.6
3780,3780,3780,171837,13,0,8,33.367,-94.2637,05/2009/14,0,0.4
3781,3781,3781,172017,2,0,8,39.3927,-78.8534,06/2009/17,7.7,24.1
3782,3782,3782,169746,134,0,8,33.4681,-94.4138,05/2009/9,0,5.6
3783,3783,3783,169750,198,0,8,33.4573,-94.054,05/2009/9,0,9.8
3784,3784,3784,165641,249,0,8,35.47,-86.08,04/2009/2,9.5,22.2
3785,3785,3785,165645,44,0,8,35.6144,-87.0927,04/2009/2,4,28.6
3786,3786,3786,183455,301,0,8,37.68,-97.26,06/2009/15,9.2,5.6
3787,3787,3787,169748,2,0,8,33.7599,-93.6447,05/2009/9,0,14.8
3788,3788,3788,169755,117,0,8,33.4103,-94.034,05/2009/9,0,9.8
3789,3789,3789,169757,273,0,8,33.4192,-94.0382,05/2009/9,0,9.8
3790,3790,3790,172726,1,0,8,32.82,-82.3,05/2009/6,30.5,3.8
3791,3791,3791,171649,752,0,8,30.36,-97.79,06/2009/11,0,0.2
3792,3792,3792,171671,4185,0,8,30.2736,-97.736,06/2009/11,0,0.5
3793,3793,3793,169962,15,0,8,33.6211,-93.8126,05/2009/10,14.8,7.1
3794,3794,3794,169976,2,0,8,33.5942,-93.7875,05/2009/10,14.8,7.1
3795,3795,3795,173029,5,0,7,34.02,-90.43,05/2009/6,0.6,26.5
3796,3796,3796,172578,11,0,8,35.6306,-88.1049,05/2009/1,3.9,12.5
3797,3797,3797,172580,11,0,8,36.4572,-89.0476,05/2009/1,52.5,34.6
3798,3798,3798,172583,8,0,8,35.98,-88.93,05/2009/1,15.5,16
3799,3799,3799,182209,4,0,8,40.8056,-75.84,06/2009/13,13.9,19.5
3800,3800,3800,182322,1081,0,8,40.0155,-75.2071,06/2009/13,6.8,12.9
3801,3801,3801,172711,10,0,8,36.1447,-80.985,05/2009/26,25.9,30.5
3802,3802,3802,172712,21,0,8,36.0493,-81.2382,05/2009/26,17.2,15.3
3803,3803,3803,172717,9,0,8,36.0755,-80.9647,05/2009/26,25.9,30.5
3804,3804,3804,170542,181,0,8,33.44,-94.07,05/2009/11,6.7,7.6
3805,3805,3805,170076,3,0,0,41.4086,-92.4116,05/2009/1,8.4,0.7
3806,3806,3806,173075,5,0,4,36.1686,-90.1461,05/2009/8,0,4
3807,3807,3807,162638,3,0,8,38.68,-81.08,05/2009/4,21.1,52.2
3808,3808,3808,162985,17,0,8,37.85,-82,05/2009/9,15.5,18.3
3809,3809,3809,162991,11,0,8,37.6845,-81.85,05/2009/9,15.5,18.3
3810,3810,3810,162992,2,0,8,37.709,-81.63,05/2009/9,10.3,23.7
3811,3811,3811,162997,7,0,8,37.4,-81.37,05/2009/9,4.1,19.9
3812,3812,3812,162998,5,0,8,37.5288,-81.2555,05/2009/9,8.8,29.6
3813,3813,3813,172723,5,0,8,36.1268,-81.4197,05/2009/27,23.8,7.3
3814,3814,3814,170573,9,0,8,35.9785,-81.4653,05/2009/16,18.6,17.8
3815,3815,3815,170574,35,0,8,36.1561,-81.9655,05/2009/16,21.7,16.2
3816,3816,3816,169777,5,0,8,33.9537,-95.0111,05/2009/10,4.6,12.5
3817,3817,3817,169958,4,0,8,34.0392,-95.0757,05/2009/10,4.6,12.5
3818,3818,3818,169970,21,0,8,34.0148,-95.1038,05/2009/10,4.6,12.5
3819,3819,3819,169973,1,0,8,34.0357,-95.1292,05/2009/10,4.6,12.5
3820,3820,3820,169775,3,0,8,34.05,-94.02,05/2009/10,24.9,12.3
3821,3821,3821,169776,5,0,8,34.12,-94.02,05/2009/10,24.9,12.3
3822,3822,3822,170174,3,0,6,40.62,-91.09,05/2009/1,44.4,3.4
3823,3823,3823,170391,3,0,5,36.48,-109.96,05/2009/22,12.4,51.2
3824,3824,3824,170049,6,0,8,41.4286,-93.79,06/2009/19,7.2,21.1
3825,3825,3825,170577,80,0,8,35.3874,-83.217,05/2009/16,26.7,19.2
3826,3826,3826,158389,5,-1,-1,64.552,-147.0891,04/2009/28,0.2,0
3827,3827,3827,169786,2,0,8,33.9914,-94.3588,05/2009/10,12.3,8.6
3828,3828,3828,169788,74,0,8,33.61,-93.81,05/2009/10,14.8,7.1
3829,3829,3829,169959,3,0,8,33.6993,-94.1535,05/2009/10,14.5,9.1
3830,3830,3830,172575,0,0,8,36.1263,-88.8396,05/2009/1,43.4,27
3831,3831,3831,172559,17,0,5,38.14,-96.53,05/2009/8,0.6,50.5
3832,3832,3832,169988,17,0,8,33.4057,-94.0512,05/2009/11,6.7,7.6
3833,3833,3833,170464,120,0,8,40.32,-75.43,06/2009/30,0,0.7
3834,3834,3834,170395,713,0,8,35.2136,-80.8734,05/2009/5,1.3,13.6
3835,3835,3835,170975,48,0,8,39.47,-82.23,06/2009/19,0,2.7
3836,3836,3836,182231,198,0,8,40.0384,-75.6383,06/2009/13,18.1,25.1
3837,3837,3837,182246,162,0,8,40.1944,-75.084,06/2009/13,7.9,7.1
3838,3838,3838,170396,713,0,8,35.2136,-80.8734,05/2009/5,1.3,13.6
3839,3839,3839,170041,15,0,7,41.2112,-92.9318,06/2009/18,0.1,5.6
3840,3840,3840,172713,234,0,8,36.1434,-81.1783,05/2009/26,25.9,30.5
3841,3841,3841,172724,8,0,8,36.1281,-81.3969,05/2009/27,23.8,7.3
3842,3842,3842,170305,6,0,7,40.93,-91.17,05/2009/15,9.1,97.5
3843,3843,3843,170314,9,0,8,40.813,-91.718,05/2009/15,5.6,132.3
3844,3844,3844,170329,9,0,4,40.675,-92.01,05/2009/15,0,54.4
3845,3845,3845,162858,5,0,8,37.3407,-82.2299,05/2009/9,6.7,17.5
3846,3846,3846,163464,25,0,8,38.3798,-81.797,05/2009/25,1,3.1
3847,3847,3847,172595,8,0,8,36.1,-81.2789,05/2009/16,12.7,16.1
3848,3848,3848,172601,3,0,8,37.9029,-79.9014,05/2009/16,4.1,10.4
3849,3849,3849,182321,378,0,7,40.0487,-75.0434,06/2009/13,24.7,19.9
3850,3850,3850,170042,3,0,6,41.4888,-92.8635,06/2009/18,0.2,6.4
3851,3851,3851,170044,9,0,7,41.1254,-92.6374,06/2009/18,0.1,13.1
3852,3852,3852,172727,17,0,8,36.1643,-81.3608,05/2009/27,30.5,24.8
3853,3853,3853,170177,27,0,8,41.48,-90.63,05/2009/1,13.2,1.9
3854,3854,3854,170178,27,0,8,41.48,-90.63,05/2009/1,13.2,1.9
3855,3855,3855,164213,3,0,7,43.7319,-100.7092,02/2009/10,10.5,7.2
3856,3856,3856,183411,80,0,8,36.5903,-79.3854,06/2009/4,4.3,32.2
3857,3857,3857,183427,15,0,8,37.0938,-81.8082,06/2009/4,5.4,10.4
3858,3858,3858,183450,6,0,7,36.93,-81.23,06/2009/4,9.1,12.1
3859,3859,3859,184180,4,0,7,41.3,-91.41,06/2009/21,0,0.2
3860,3860,3860,185153,1,0,8,37.35,-85.2,07/2009/31,7.4,19.6
3861,3861,3861,185155,13,0,7,37.2943,-85.3821,07/2009/31,7.4,19.6
3862,3862,3862,186459,21,0,8,41.6,-71.25,07/2009/1,0.3,27.1
3863,3863,3863,174016,0,0,8,40.3,-91.5,06/2009/1,0,8.2
3864,3864,3864,183905,34,0,0,41.64,-91.05,06/2009/19,2.3,25.5
3865,3865,3865,190587,2,0,8,39.64,-94.32,08/2009/16,5.9,20.8
3866,3866,3866,189545,3,0,8,32.75,-90.03,07/2009/29,59.9,45.2
3867,3867,3867,190187,120,0,8,32.98,-80.03,07/2009/8,6.8,29.5
3868,3868,3868,190188,19,0,8,32.93,-79.83,07/2009/8,16.3,26.4
3869,3869,3869,190189,257,0,8,32.9362,-80.0439,07/2009/8,6.8,29.5
3870,3870,3870,190192,177,0,8,32.9011,-80.0082,07/2009/8,6.8,29.5
3871,3871,3871,182801,4,0,8,34.0419,-93.4827,08/2009/1,0,8
3872,3872,3872,190239,91,0,8,37.2616,-80.0161,07/2009/20,0,19.5
3873,3873,3873,190241,166,0,8,37.2641,-79.9574,07/2009/20,0,19.5
3874,3874,3874,190244,83,0,8,37.2611,-80.003,07/2009/20,0,19.5
3875,3875,3875,190247,197,0,8,37.2711,-79.9594,07/2009/20,0,18.4
3876,3876,3876,189558,5,0,8,32.62,-90.37,07/2009/29,27.6,27.9
3877,3877,3877,189576,20,0,0,33.6004,-90.7842,07/2009/29,68.1,8.2
3878,3878,3878,189580,234,0,8,33.7287,-90.7213,07/2009/29,153,14
3879,3879,3879,190194,6,0,8,32.76,-80.25,07/2009/8,7.7,10.3
3880,3880,3880,190196,1553,0,8,32.7816,-79.9331,07/2009/8,13.9,28.6
3881,3881,3881,190197,179,0,8,32.79,-79.87,07/2009/8,16.3,26.4
3882,3882,3882,181424,21,0,8,34.5231,-93.1397,07/2009/16,0,0
3883,3883,3883,181425,74,0,8,34.4818,-93.1103,07/2009/16,0,0
3884,3884,3884,182804,27,0,8,34.386,-92.7284,08/2009/1,0,23.5
3885,3885,3885,182805,0,0,8,34.5089,-92.5996,08/2009/1,0,19.8
3886,3886,3886,182806,25,0,8,34.59,-92.41,08/2009/1,0.7,22.3
3887,3887,3887,190052,3,0,8,35.1129,-91.3558,08/2009/1,2.7,0.9
3888,3888,3888,190604,276,0,8,39.03,-94.63,08/2009/17,12.5,12.8
3889,3889,3889,190590,68,0,7,39.79,-93.08,08/2009/17,15.5,14.3
3890,3890,3890,190591,28,0,3,39.6,-93.8,08/2009/17,23.3,40.1
3891,3891,3891,189871,308,0,8,32.91,-80.11,07/2009/8,6.8,29.5
3892,3892,3892,190195,31,0,8,32.852,-79.9503,07/2009/8,7,29.9
3893,3893,3893,189497,7,0,1,32.908,-90.8844,07/2009/29,75.2,39.9
3894,3894,3894,182774,4,0,8,34.6061,-94.2757,07/2009/21,6.1,13.1
3895,3895,3895,182778,38,0,8,34.8009,-91.9161,07/2009/21,2,23.9
3896,3896,3896,184606,86,0,8,44.5664,-70.529,06/2009/27,21.4,27.6
3897,3897,3897,184607,17,0,8,44.3842,-70.6067,06/2009/27,17.2,21.3
3898,3898,3898,184608,13,0,8,44.3286,-70.6496,06/2009/27,17.2,21.3
3899,3899,3899,184611,466,0,8,44.5636,-70.551,06/2009/27,21.4,27.6
3900,3900,3900,181426,55,0,8,36.35,-92.59,07/2009/16,0,7.6
3901,3901,3901,176510,5,0,0,33.4441,-104.6017,07/2009/30,0,0
3902,3902,3902,190592,6,0,8,39.61,-93.4,08/2009/17,49.1,36.2
3903,3903,3903,190593,19,0,8,39.65,-93.04,08/2009/17,15.5,14.3
3904,3904,3904,187738,224,0,8,41.5436,-75.9532,07/2009/31,5.4,18.1
3905,3905,3905,187739,9,0,8,41.6468,-75.5763,07/2009/31,4.6,13.4
3906,3906,3906,189531,219,0,8,32.4136,-90.1342,07/2009/29,38.7,40.9
3907,3907,3907,189520,60,0,8,32.5154,-90.0948,07/2009/29,59.9,45.2
3908,3908,3908,189522,10,0,8,32.579,-90.32,07/2009/29,27.6,27.9
3909,3909,3909,190184,383,0,8,18.3998,-67.1565,09/2009/20,5.3,0.2
3910,3910,3910,184612,4,0,8,44.4144,-70.4141,06/2009/27,21.4,27.6
3911,3911,3911,187622,11,0,8,35.856,-88.0529,07/2009/15,0,1.8
3912,3912,3912,182777,1,0,8,35.7194,-91.1795,07/2009/21,0.1,71.8
3913,3913,3913,191324,24,0,7,41.8,-89.71,07/2009/24,2.1,0
3914,3914,3914,172098,1175,0,8,45.55,-94.17,07/2009/14,0,17.3
3915,3915,3915,191356,7,0,4,41.21,-90.21,07/2009/24,1.4,0
3916,3916,3916,190193,409,0,8,32.784,-79.9534,07/2009/8,13.9,28.6
3917,3917,3917,190190,217,0,8,32.8058,-79.8819,07/2009/8,16.3,26.4
3918,3918,3918,189866,99,0,8,32.95,-80.12,07/2009/8,3.2,14.4
3919,3919,3919,189942,801,0,7,38.9,-104.74,07/2009/26,2.5,5.7
3920,3920,3920,191171,11,0,8,38.466,-82.0555,08/2009/10,0,20.2
3921,3921,3921,189776,579,0,8,40.7682,-74.221,07/2009/29,0.1,12.2
3922,3922,3922,189778,144,0,8,40.7846,-74.248,07/2009/29,0.1,7.6
3923,3923,3923,189779,1020,0,8,40.7412,-74.2175,07/2009/29,0.1,12.2
3924,3924,3924,190069,0,0,8,36.9991,-95.9834,07/2009/21,0.7,69
3925,3925,3925,172101,75,0,8,46.36,-94.8,07/2009/14,0.1,19.7
3926,3926,3926,190313,50,0,7,32.4,-104.24,07/2009/30,1.4,0
3927,3927,3927,190307,4,0,0,31.7921,-103.4917,07/2009/30,0.7,0.3
3928,3928,3928,190199,57,0,8,32.7827,-80.6534,07/2009/8,13.5,27.2
3929,3929,3929,190204,69,0,8,32.926,-80.1078,07/2009/8,6.8,29.5
3930,3930,3930,190208,58,0,8,32.9585,-80.1818,07/2009/8,3.2,14.4
3931,3931,3931,166851,0,0,8,45.3522,-91.1501,06/2009/22,5.9,7.6
3932,3932,3932,189947,424,0,5,38.886,-104.7152,07/2009/26,2.5,5.7
3933,3933,3933,189922,112,0,6,38.46,-105.21,07/2009/25,0,1.2
3934,3934,3934,190617,0,0,0,37.4007,-103.3202,07/2009/25,0,0.7
3935,3935,3935,189780,1781,0,8,40.6952,-74.1024,07/2009/29,0,10.4
3936,3936,3936,189784,487,0,8,40.6702,-74.2003,07/2009/29,0.1,11.3
3937,3937,3937,191070,1,0,0,37.83,-101.4,07/2009/22,0.2,0.3
3938,3938,3938,190243,413,0,7,31.8974,-102.3411,07/2009/29,0,0.4
3939,3939,3939,191227,3,0,8,33.5978,-89.2598,07/2009/16,0,3
3940,3940,3940,189955,1146,0,1,38.8492,-104.7453,07/2009/26,2.5,5.7
3941,3941,3941,189957,96,0,8,38.466,-105.2456,07/2009/26,1.2,12.1
3942,3942,3942,189960,31,0,7,38.0046,-105.0623,07/2009/26,1.3,33.9
3943,3943,3943,190470,2,0,2,38.4207,-105.596,07/2009/26,1.2,12.1
3944,3944,3944,191498,99,0,8,41.0359,-74.2954,08/2009/2,0.3,15.1
3945,3945,3945,188992,918,0,8,33.78,-84.34,07/2009/12,0,2.3
3946,3946,3946,187292,26,0,8,33.7752,-89.8369,07/2009/16,1,3.8
3947,3947,3947,190594,7,0,8,39.65,-93.7,08/2009/17,49.1,36.2
3948,3948,3948,190675,0,0,6,33.5231,-110.6543,07/2009/3,2.1,0
3949,3949,3949,190249,60,0,8,37.2515,-80.0159,07/2009/20,0,19.5
3950,3950,3950,178500,28,0,8,37.7596,-84.3136,06/2009/18,3.2,1.1
3951,3951,3951,178032,25,0,8,38.6023,-86.117,06/2009/18,2.3,0.1
3952,3952,3952,191346,38,0,7,41.455,-90.58,07/2009/24,1.3,0
3953,3953,3953,188993,593,0,8,33.82,-84.27,07/2009/12,0,2.3
3954,3954,3954,190595,8,0,7,39.82,-93.82,08/2009/17,24.6,38.7
3955,3955,3955,190596,4,0,8,39.72,-92.87,08/2009/17,15.5,14.3
3956,3956,3956,190597,24,0,8,38.87,-94.17,08/2009/17,10.1,31.9
3957,3957,3957,190598,350,0,8,39.02,-94.24,08/2009/17,14.1,37.7
3958,3958,3958,190599,4,0,7,39.74,-92.4,08/2009/17,17.1,41.9
3959,3959,3959,190605,169,0,8,39.79,-93.55,08/2009/16,6,49.1
3960,3960,3960,190606,6,0,8,39.64,-94.59,08/2009/16,6.1,17.1
3961,3961,3961,191501,49,0,8,41.0061,-74.3029,08/2009/2,0.1,10.7
3962,3962,3962,191491,569,0,8,40.8732,-74.1697,08/2009/2,0.5,13.7
3963,3963,3963,191453,406,0,8,33.5125,-86.8808,07/2009/13,2.8,2.7
3964,3964,3964,176573,57,0,8,37.9912,-85.7148,06/2009/14,0.1,4
3965,3965,3965,189047,8,0,8,36.8496,-94.1769,07/2009/30,2.4,8.7
3966,3966,3966,189071,6,0,8,36.67,-91.78,07/2009/30,1.7,11.9
3967,3967,3967,189080,2,0,8,37.01,-91.32,07/2009/30,1.3,8.4
3968,3968,3968,183457,31,0,8,36.9054,-81.303,06/2009/4,9.1,12.1
3969,3969,3969,184322,36,0,8,37.0026,-80.761,06/2009/11,4.3,3.4
3970,3970,3970,184323,25,0,8,37.0473,-80.7681,06/2009/11,4.3,3.4
3971,3971,3971,184327,18,0,8,37.1193,-80.5484,06/2009/11,1,3.2
3972,3972,3972,183893,7,0,0,41.9,-91.17,06/2009/19,3.4,36.6
3973,3973,3973,184182,9,0,5,41.3374,-91.7352,06/2009/21,0,0.4
3974,3974,3974,184183,5,0,0,41.51,-91.64,06/2009/21,0,1.2
3975,3975,3975,183546,14,0,8,36.6863,-78.9749,06/2009/5,26.7,39.4
3976,3976,3976,185886,77,0,8,36.4978,-81.5092,06/2009/17,10.2,7.4
3977,3977,3977,179815,2,0,8,41.8942,-79.1689,08/2009/10,24,2.9
3978,3978,3978,184633,42,0,8,45.0604,-69.8773,06/2009/26,13.9,19.8
3979,3979,3979,184174,0,0,6,41.8205,-92.0975,06/2009/21,0,2.3
3980,3980,3980,173741,1,0,5,33.118,-104.3898,07/2009/22,0.6,62.8
3981,3981,3981,184177,7,0,7,41.921,-92.2981,06/2009/21,0,2.9
3982,3982,3982,184179,6,0,0,41.4964,-91.4448,06/2009/21,0,1.6
3983,3983,3983,165010,10,0,8,43.4404,-103.4914,06/2009/13,0.4,9.9
3984,3984,3984,183522,7,0,8,37.1906,-80.845,06/2009/5,16.1,24.8
3985,3985,3985,183907,9,0,7,42.08,-90.7,06/2009/19,0.7,51.5
3986,3986,3986,186189,2,0,8,41.2992,-88.3047,07/2009/24,6.9,0.1
3987,3987,3987,189043,3,0,8,46.4141,-69.6763,08/2009/21,0,8.8
3988,3988,3988,175718,0,0,0,36.9982,-103.4675,07/2009/26,0.4,34.1
3989,3989,3989,181756,23,0,8,47.3658,-120.2634,06/2009/12,0,0
3990,3990,3990,168991,6,0,8,48.5239,-117.6876,06/2009/15,6.1,6.2
3991,3991,3991,195474,0,0,0,47.35,-106.2732,08/2009/14,0.2,1.7
3992,3992,3992,183472,10,0,8,36.5942,-78.8346,06/2009/4,4,26.7
3993,3993,3993,184635,78,0,8,44.7128,-69.8049,06/2009/26,6.2,6.2
3994,3994,3994,180953,705,0,8,25.7667,-80.135,06/2009/5,2.6,6.6
3995,3995,3995,184853,13,0,8,36.4322,-81.6277,06/2009/17,15,16.3
3996,3996,3996,184185,4,0,6,41.2107,-91.2408,06/2009/21,0,1.1
3997,3997,3997,184187,3,0,0,41.0451,-91.371,06/2009/22,0.2,6.9
3998,3998,3998,186190,7,0,8,41.487,-88.7508,07/2009/24,2.6,0
3999,3999,3999,190600,222,0,8,39.25,-94.89,08/2009/17,14.5,26.2
4000,4000,4000,190601,1500,0,8,39.32,-94.92,08/2009/17,27.5,29.6
4001,4001,4001,190603,176,0,8,39.12,-94.73,08/2009/17,27.6,35.6
4002,4002,4002,181957,2,0,8,42.4032,-75.1932,06/2009/25,1.4,5.3
4003,4003,4003,187525,6,0,8,41.78,-74.93,07/2009/31,5.8,27.2
4004,4004,4004,191167,68,0,8,38.42,-82.28,08/2009/10,0,18.2
4005,4005,4005,190727,3501,0,8,30.4455,-84.2909,07/2009/2,0.1,0.2
4006,4006,4006,190954,513,0,8,35.274,-80.667,07/2009/27,0,5.6
4007,4007,4007,177533,37,0,8,34.9924,-87.2189,07/2009/5,0.2,28.7
4008,4008,4008,188487,2,0,8,37.2773,-94.8388,07/2009/21,3.7,40.9
4009,4009,4009,188515,1,0,8,37.3096,-95.0204,07/2009/22,18.2,0
4010,4010,4010,188490,2,0,8,37.22,-94.95,07/2009/21,3.7,40.9
4011,4011,4011,188505,3,0,8,37.2583,-94.8924,07/2009/22,40.9,0
4012,4012,4012,188433,3,0,7,36.608,-91.4272,07/2009/11,8.6,9.1
4013,4013,4013,190935,82,0,8,34.514,-83.536,07/2009/8,8.3,19.1
