,Unnamed: 0,EVENT_ID,osm,forest,forest_year,BEGIN_LAT,BEGIN_LON,BEGIN_DATE
3770,3770,170184,3,0,6,40.62,-91.09,05/2009/15
3771,3771,170874,10,0,2,42.0619,-95.5731,07/2009/12
3772,3772,158980,0,0,7,47.23,-97.67,05/2009/1
3773,3773,158982,1,0,4,47.84,-99.27,05/2009/1
3774,3774,159413,0,-1,-1,66.5436,-145.2599,05/2009/7
3775,3775,171060,5,0,8,42.87,-73.19,06/2009/30
3776,3776,158987,4,0,7,48.54,-98.3,05/2009/1
3777,3777,158988,1,0,8,48.99,-97.92,05/2009/1
3778,3778,170195,1,0,8,40.33,-92.1786,05/2009/15
3779,3779,166773,10,0,5,46.48,-96.89,06/2009/18
3780,3780,171837,13,0,8,33.367,-94.2637,05/2009/14
3781,3781,172017,2,0,8,39.3927,-78.8534,06/2009/17
3782,3782,169746,134,0,8,33.4681,-94.4138,05/2009/9
3783,3783,169750,198,0,8,33.4573,-94.054,05/2009/9
3784,3784,165641,249,0,8,35.47,-86.08,04/2009/2
3785,3785,165645,44,0,8,35.6144,-87.0927,04/2009/2
3786,3786,183455,301,0,8,37.68,-97.26,06/2009/15
3787,3787,169748,2,0,8,33.7599,-93.6447,05/2009/9
3788,3788,169755,117,0,8,33.4103,-94.034,05/2009/9
3789,3789,169757,273,0,8,33.4192,-94.0382,05/2009/9
3790,3790,172726,1,0,8,32.82,-82.3,05/2009/6
3791,3791,171649,752,0,8,30.36,-97.79,06/2009/11
3792,3792,171671,4185,0,8,30.2736,-97.736,06/2009/11
3793,3793,169962,15,0,8,33.6211,-93.8126,05/2009/10
3794,3794,169976,2,0,8,33.5942,-93.7875,05/2009/10
3795,3795,173029,5,0,7,34.02,-90.43,05/2009/6
3796,3796,172578,11,0,8,35.6306,-88.1049,05/2009/1
3797,3797,172580,11,0,8,36.4572,-89.0476,05/2009/1
3798,3798,172583,8,0,8,35.98,-88.93,05/2009/1
3799,3799,182209,4,0,8,40.8056,-75.84,06/2009/13
3800,3800,182322,1081,0,8,40.0155,-75.2071,06/2009/13
3801,3801,172711,10,0,8,36.1447,-80.985,05/2009/26
3802,3802,172712,21,0,8,36.0493,-81.2382,05/2009/26
3803,3803,172717,9,0,8,36.0755,-80.9647,05/2009/26
3804,3804,170542,181,0,8,33.44,-94.07,05/2009/11
3805,3805,170076,3,0,0,41.4086,-92.4116,05/2009/1
3806,3806,173075,5,0,4,36.1686,-90.1461,05/2009/8
3807,3807,162638,3,0,8,38.68,-81.08,05/2009/4
3808,3808,162985,17,0,8,37.85,-82.0,05/2009/9
3809,3809,162991,11,0,8,37.6845,-81.85,05/2009/9
3810,3810,162992,2,0,8,37.709,-81.63,05/2009/9
3811,3811,162997,7,0,8,37.4,-81.37,05/2009/9
3812,3812,162998,5,0,8,37.5288,-81.2555,05/2009/9
3813,3813,172723,5,0,8,36.1268,-81.4197,05/2009/27
3814,3814,170573,9,0,8,35.9785,-81.4653,05/2009/16
3815,3815,170574,35,0,8,36.1561,-81.9655,05/2009/16
3816,3816,169777,5,0,8,33.9537,-95.0111,05/2009/10
3817,3817,169958,4,0,8,34.0392,-95.0757,05/2009/10
3818,3818,169970,21,0,8,34.0148,-95.1038,05/2009/10
3819,3819,169973,1,0,8,34.0357,-95.1292,05/2009/10
3820,3820,169775,3,0,8,34.05,-94.02,05/2009/10
3821,3821,169776,5,0,8,34.12,-94.02,05/2009/10
3822,3822,170174,3,0,6,40.62,-91.09,05/2009/1
3823,3823,170391,3,0,5,36.48,-109.96,05/2009/22
3824,3824,170049,6,0,8,41.4286,-93.79,06/2009/19
3825,3825,170577,80,0,8,35.3874,-83.21700000000001,05/2009/16
3826,3826,158389,5,-1,-1,64.55199999999999,-147.0891,04/2009/28
3827,3827,169786,2,0,8,33.9914,-94.3588,05/2009/10
3828,3828,169788,74,0,8,33.61,-93.81,05/2009/10
3829,3829,169959,3,0,8,33.6993,-94.1535,05/2009/10
3830,3830,172575,0,0,8,36.1263,-88.8396,05/2009/1
3831,3831,172559,17,0,5,38.14,-96.53,05/2009/8
3832,3832,169988,17,0,8,33.4057,-94.0512,05/2009/11
3833,3833,170464,120,0,8,40.32,-75.43,06/2009/30
3834,3834,170395,713,0,8,35.2136,-80.8734,05/2009/5
3835,3835,170975,48,0,8,39.47,-82.23,06/2009/19
3836,3836,182231,198,0,8,40.0384,-75.6383,06/2009/13
3837,3837,182246,162,0,8,40.1944,-75.084,06/2009/13
3838,3838,170396,713,0,8,35.2136,-80.8734,05/2009/5
3839,3839,170041,15,0,7,41.2112,-92.9318,06/2009/18
3840,3840,172713,234,0,8,36.1434,-81.1783,05/2009/26
3841,3841,172724,8,0,8,36.1281,-81.3969,05/2009/27
3842,3842,170305,6,0,7,40.93,-91.17,05/2009/15
3843,3843,170314,9,0,8,40.813,-91.718,05/2009/15
3844,3844,170329,9,0,4,40.675,-92.01,05/2009/15
3845,3845,162858,5,0,8,37.3407,-82.2299,05/2009/9
3846,3846,163464,25,0,8,38.3798,-81.797,05/2009/25
3847,3847,172595,8,0,8,36.1,-81.2789,05/2009/16
3848,3848,172601,3,0,8,37.9029,-79.9014,05/2009/16
3849,3849,182321,378,0,7,40.0487,-75.0434,06/2009/13
3850,3850,170042,3,0,6,41.4888,-92.8635,06/2009/18
3851,3851,170044,9,0,7,41.1254,-92.6374,06/2009/18
3852,3852,172727,17,0,8,36.1643,-81.3608,05/2009/27
3853,3853,170177,27,0,8,41.48,-90.63,05/2009/1
3854,3854,170178,27,0,8,41.48,-90.63,05/2009/1
3855,3855,164213,3,0,7,43.7319,-100.7092,02/2009/10
3856,3856,183411,80,0,8,36.5903,-79.3854,06/2009/4
3857,3857,183427,15,0,8,37.0938,-81.8082,06/2009/4
3858,3858,183450,6,0,7,36.93,-81.23,06/2009/4
3859,3859,184180,4,0,7,41.3,-91.41,06/2009/21
3860,3860,185153,1,0,8,37.35,-85.2,07/2009/31
3861,3861,185155,13,0,7,37.2943,-85.3821,07/2009/31
3862,3862,186459,21,0,8,41.6,-71.25,07/2009/1
3863,3863,174016,0,0,8,40.3,-91.5,06/2009/1
3864,3864,183905,34,0,0,41.64,-91.05,06/2009/19
3865,3865,190587,2,0,8,39.64,-94.32,08/2009/16
3866,3866,189545,3,0,8,32.75,-90.03,07/2009/29
3867,3867,190187,120,0,8,32.98,-80.03,07/2009/8
3868,3868,190188,19,0,8,32.93,-79.83,07/2009/8
3869,3869,190189,257,0,8,32.9362,-80.0439,07/2009/8
3870,3870,190192,177,0,8,32.9011,-80.0082,07/2009/8
3871,3871,182801,4,0,8,34.0419,-93.4827,08/2009/1
3872,3872,190239,91,0,8,37.2616,-80.0161,07/2009/20
3873,3873,190241,166,0,8,37.2641,-79.9574,07/2009/20
3874,3874,190244,83,0,8,37.2611,-80.003,07/2009/20
3875,3875,190247,197,0,8,37.2711,-79.9594,07/2009/20
3876,3876,189558,5,0,8,32.62,-90.37,07/2009/29
3877,3877,189576,20,0,0,33.6004,-90.7842,07/2009/29
3878,3878,189580,234,0,8,33.7287,-90.7213,07/2009/29
3879,3879,190194,6,0,8,32.76,-80.25,07/2009/8
3880,3880,190196,1553,0,8,32.7816,-79.9331,07/2009/8
3881,3881,190197,179,0,8,32.79,-79.87,07/2009/8
3882,3882,181424,21,0,8,34.5231,-93.1397,07/2009/16
3883,3883,181425,74,0,8,34.4818,-93.1103,07/2009/16
3884,3884,182804,27,0,8,34.386,-92.7284,08/2009/1
3885,3885,182805,0,0,8,34.5089,-92.5996,08/2009/1
3886,3886,182806,25,0,8,34.59,-92.41,08/2009/1
3887,3887,190052,3,0,8,35.1129,-91.3558,08/2009/1
3888,3888,190604,276,0,8,39.03,-94.63,08/2009/17
3889,3889,190590,68,0,7,39.79,-93.08,08/2009/17
3890,3890,190591,28,0,3,39.6,-93.8,08/2009/17
3891,3891,189871,308,0,8,32.91,-80.11,07/2009/8
3892,3892,190195,31,0,8,32.852,-79.9503,07/2009/8
3893,3893,189497,7,0,1,32.908,-90.8844,07/2009/29
3894,3894,182774,4,0,8,34.6061,-94.2757,07/2009/21
3895,3895,182778,38,0,8,34.8009,-91.9161,07/2009/21
3896,3896,184606,86,0,8,44.5664,-70.529,06/2009/27
3897,3897,184607,17,0,8,44.3842,-70.6067,06/2009/27
3898,3898,184608,13,0,8,44.3286,-70.6496,06/2009/27
3899,3899,184611,466,0,8,44.5636,-70.551,06/2009/27
3900,3900,181426,55,0,8,36.35,-92.59,07/2009/16
3901,3901,176510,5,0,0,33.4441,-104.6017,07/2009/30
3902,3902,190592,6,0,8,39.61,-93.4,08/2009/17
3903,3903,190593,19,0,8,39.65,-93.04,08/2009/17
3904,3904,187738,224,0,8,41.5436,-75.9532,07/2009/31
3905,3905,187739,9,0,8,41.6468,-75.5763,07/2009/31
3906,3906,189531,219,0,8,32.4136,-90.1342,07/2009/29
3907,3907,189520,60,0,8,32.5154,-90.0948,07/2009/29
3908,3908,189522,10,0,8,32.579,-90.32,07/2009/29
3909,3909,190184,383,0,8,18.3998,-67.1565,09/2009/20
3910,3910,184612,4,0,8,44.4144,-70.4141,06/2009/27
3911,3911,187622,11,0,8,35.856,-88.0529,07/2009/15
3912,3912,182777,1,0,8,35.7194,-91.1795,07/2009/21
3913,3913,191324,24,0,7,41.8,-89.71,07/2009/24
3914,3914,172098,1175,0,8,45.55,-94.17,07/2009/14
3915,3915,191356,7,0,4,41.21,-90.21,07/2009/24
3916,3916,190193,409,0,8,32.784,-79.9534,07/2009/8
3917,3917,190190,217,0,8,32.8058,-79.8819,07/2009/8
3918,3918,189866,99,0,8,32.95,-80.12,07/2009/8
3919,3919,189942,801,0,7,38.9,-104.74,07/2009/26
3920,3920,191171,11,0,8,38.466,-82.0555,08/2009/10
3921,3921,189776,579,0,8,40.7682,-74.221,07/2009/29
3922,3922,189778,144,0,8,40.7846,-74.248,07/2009/29
3923,3923,189779,1020,0,8,40.7412,-74.2175,07/2009/29
3924,3924,190069,0,0,8,36.9991,-95.9834,07/2009/21
3925,3925,172101,75,0,8,46.36,-94.8,07/2009/14
3926,3926,190313,50,0,7,32.4,-104.24,07/2009/30
3927,3927,190307,4,0,0,31.7921,-103.4917,07/2009/30
3928,3928,190199,57,0,8,32.7827,-80.6534,07/2009/8
3929,3929,190204,69,0,8,32.926,-80.1078,07/2009/8
3930,3930,190208,58,0,8,32.9585,-80.1818,07/2009/8
3931,3931,166851,0,0,8,45.3522,-91.1501,06/2009/22
3932,3932,189947,424,0,5,38.886,-104.7152,07/2009/26
3933,3933,189922,112,0,6,38.46,-105.21,07/2009/25
3934,3934,190617,0,0,0,37.4007,-103.3202,07/2009/25
3935,3935,189780,1781,0,8,40.6952,-74.1024,07/2009/29
3936,3936,189784,487,0,8,40.6702,-74.2003,07/2009/29
3937,3937,191070,1,0,0,37.83,-101.4,07/2009/22
3938,3938,190243,413,0,7,31.8974,-102.3411,07/2009/29
3939,3939,191227,3,0,8,33.5978,-89.2598,07/2009/16
3940,3940,189955,1146,0,1,38.8492,-104.7453,07/2009/26
3941,3941,189957,96,0,8,38.466,-105.2456,07/2009/26
3942,3942,189960,31,0,7,38.0046,-105.0623,07/2009/26
3943,3943,190470,2,0,2,38.4207,-105.596,07/2009/26
3944,3944,191498,99,0,8,41.0359,-74.2954,08/2009/2
3945,3945,188992,918,0,8,33.78,-84.34,07/2009/12
3946,3946,187292,26,0,8,33.7752,-89.8369,07/2009/16
3947,3947,190594,7,0,8,39.65,-93.7,08/2009/17
3948,3948,190675,0,0,6,33.5231,-110.6543,07/2009/3
3949,3949,190249,60,0,8,37.2515,-80.0159,07/2009/20
3950,3950,178500,28,0,8,37.7596,-84.3136,06/2009/18
3951,3951,178032,25,0,8,38.6023,-86.117,06/2009/18
3952,3952,191346,38,0,7,41.455,-90.58,07/2009/24
3953,3953,188993,593,0,8,33.82,-84.27,07/2009/12
3954,3954,190595,8,0,7,39.82,-93.82,08/2009/17
3955,3955,190596,4,0,8,39.72,-92.87,08/2009/17
3956,3956,190597,24,0,8,38.87,-94.17,08/2009/17
3957,3957,190598,350,0,8,39.02,-94.24,08/2009/17
3958,3958,190599,4,0,7,39.74,-92.4,08/2009/17
3959,3959,190605,169,0,8,39.79,-93.55,08/2009/16
3960,3960,190606,6,0,8,39.64,-94.59,08/2009/16
3961,3961,191501,49,0,8,41.0061,-74.3029,08/2009/2
3962,3962,191491,569,0,8,40.8732,-74.1697,08/2009/2
3963,3963,191453,406,0,8,33.5125,-86.8808,07/2009/13
3964,3964,176573,57,0,8,37.9912,-85.7148,06/2009/14
3965,3965,189047,8,0,8,36.8496,-94.1769,07/2009/30
3966,3966,189071,6,0,8,36.67,-91.78,07/2009/30
3967,3967,189080,2,0,8,37.01,-91.32,07/2009/30
3968,3968,183457,31,0,8,36.9054,-81.303,06/2009/4
3969,3969,184322,36,0,8,37.0026,-80.76100000000002,06/2009/11
3970,3970,184323,25,0,8,37.0473,-80.7681,06/2009/11
3971,3971,184327,18,0,8,37.1193,-80.5484,06/2009/11
3972,3972,183893,7,0,0,41.9,-91.17,06/2009/19
3973,3973,184182,9,0,5,41.3374,-91.7352,06/2009/21
3974,3974,184183,5,0,0,41.51,-91.64,06/2009/21
3975,3975,183546,14,0,8,36.6863,-78.9749,06/2009/5
3976,3976,185886,77,0,8,36.4978,-81.5092,06/2009/17
3977,3977,179815,2,0,8,41.8942,-79.1689,08/2009/10
3978,3978,184633,42,0,8,45.0604,-69.8773,06/2009/26
3979,3979,184174,0,0,6,41.8205,-92.0975,06/2009/21
3980,3980,173741,1,0,5,33.118,-104.3898,07/2009/22
3981,3981,184177,7,0,7,41.92100000000001,-92.2981,06/2009/21
3982,3982,184179,6,0,0,41.4964,-91.4448,06/2009/21
3983,3983,165010,10,0,8,43.4404,-103.4914,06/2009/13
3984,3984,183522,7,0,8,37.1906,-80.845,06/2009/5
3985,3985,183907,9,0,7,42.08,-90.7,06/2009/19
3986,3986,186189,2,0,8,41.2992,-88.3047,07/2009/24
3987,3987,189043,3,0,8,46.4141,-69.6763,08/2009/21
3988,3988,175718,0,0,0,36.9982,-103.4675,07/2009/26
3989,3989,181756,23,0,8,47.3658,-120.2634,06/2009/12
3990,3990,168991,6,0,8,48.5239,-117.6876,06/2009/15
3991,3991,195474,0,0,0,47.35,-106.2732,08/2009/14
3992,3992,183472,10,0,8,36.5942,-78.8346,06/2009/4
3993,3993,184635,78,0,8,44.7128,-69.8049,06/2009/26
3994,3994,180953,705,0,8,25.7667,-80.135,06/2009/5
3995,3995,184853,13,0,8,36.4322,-81.6277,06/2009/17
3996,3996,184185,4,0,6,41.2107,-91.2408,06/2009/21
3997,3997,184187,3,0,0,41.0451,-91.371,06/2009/22
3998,3998,186190,7,0,8,41.487,-88.7508,07/2009/24
3999,3999,190600,222,0,8,39.25,-94.89,08/2009/17
4000,4000,190601,1500,0,8,39.32,-94.92,08/2009/17
4001,4001,190603,176,0,8,39.12,-94.73,08/2009/17
4002,4002,181957,2,0,8,42.4032,-75.1932,06/2009/25
4003,4003,187525,6,0,8,41.78,-74.93,07/2009/31
4004,4004,191167,68,0,8,38.42,-82.28,08/2009/10
4005,4005,190727,3501,0,8,30.4455,-84.2909,07/2009/2
4006,4006,190954,513,0,8,35.274,-80.667,07/2009/27
4007,4007,177533,37,0,8,34.9924,-87.2189,07/2009/5
4008,4008,188487,2,0,8,37.2773,-94.8388,07/2009/21
4009,4009,188515,1,0,8,37.3096,-95.0204,07/2009/22
4010,4010,188490,2,0,8,37.22,-94.95,07/2009/21
4011,4011,188505,3,0,8,37.2583,-94.8924,07/2009/22
4012,4012,188433,3,0,7,36.608,-91.4272,07/2009/11
4013,4013,190935,82,0,8,34.514,-83.536,07/2009/8
4014,4014,176455,13,0,8,38.6974,-87.5555,05/2009/14
4015,4015,169217,1,0,8,35.0,-88.18,05/2009/1
4016,4016,169625,23,0,8,34.82,-87.2,05/2009/1
4017,4017,193432,303,0,8,40.2964,-74.7308,08/2009/2
4018,4018,185121,2,0,6,38.2,-86.7,07/2009/30
4019,4019,185115,25,0,7,38.23,-86.86,07/2009/30
4020,4020,176457,9,0,6,39.7535,-87.1235,05/2009/14
4021,4021,176458,14,0,8,38.9227,-86.5563,05/2009/14
4022,4022,176486,0,0,8,39.6808,-87.3894,05/2009/15
4023,4023,193340,9,0,8,34.5025,-86.977,05/2009/1
4024,4024,173308,9,0,8,34.3979,-86.8916,05/2009/1
4025,4025,193434,68,0,8,40.6379,-74.6232,08/2009/2
4026,4026,193414,411,0,8,40.85,-74.42,08/2009/2
4027,4027,187089,9,0,8,31.6131,-91.8268,07/2009/22
4028,4028,180878,0,0,7,39.5655,-88.469,07/2009/8
4029,4029,188431,39,0,8,36.8162,-94.3897,07/2009/13
4030,4030,193190,31,0,8,39.6107,-76.1128,08/2009/2
4031,4031,176454,38,0,7,39.0339,-87.1853,05/2009/14
4032,4032,173210,3,0,8,34.5818,-87.3681,05/2009/1
4033,4033,193347,2,0,8,35.0,-87.2,05/2009/1
4034,4034,192261,445,0,8,41.7426,-71.1639,08/2009/29
4035,4035,170974,2,0,8,34.0973,-86.8813,05/2009/6
4036,4036,189104,174,0,8,34.9488,-89.8275,07/2009/16
4037,4037,188347,282,0,8,37.1617,-93.2372,07/2009/29
4038,4038,172023,7,0,8,35.0003,-86.4104,05/2009/15
4039,4039,172942,4,0,8,35.0036,-86.4133,05/2009/16
4040,4040,193286,21,0,8,39.798,-76.0587,08/2009/2
4041,4041,168854,0,0,8,34.631,-86.9877,05/2009/1
4042,4042,173316,6,0,8,34.4144,-87.036,05/2009/1
4043,4043,170153,3,0,8,34.1243,-86.3172,05/2009/6
4044,4044,170967,159,0,8,34.6009,-86.5427,05/2009/6
4045,4045,189851,6,0,8,37.4695,-81.1848,07/2009/9
4046,4046,171772,17,0,8,34.9901,-86.4161,05/2009/15
4047,4047,171792,9,0,8,34.9451,-85.7249,05/2009/15
4048,4048,172941,12,0,8,34.9944,-86.4056,05/2009/16
4049,4049,169214,5,0,8,34.4514,-88.1623,05/2009/2
4050,4050,168841,66,0,8,34.8957,-87.3236,05/2009/1
4051,4051,168839,322,0,8,34.6966,-86.5965,05/2009/1
4052,4052,192563,3,0,8,34.4099,-86.5431,05/2009/6
4053,4053,192681,8,0,0,41.4235,-91.4843,08/2009/29
4054,4054,192683,11,0,0,41.6,-91.3666,08/2009/29
4055,4055,176479,5,0,0,40.3972,-87.3688,05/2009/15
4056,4056,192760,63,0,6,33.17,-90.85,09/2009/14
4057,4057,192761,1,0,8,33.1609,-91.3189,09/2009/15
4058,4058,193367,68,0,8,40.406,-75.2316,08/2009/2
4059,4059,192263,19,0,8,41.6314,-70.8419,08/2009/29
4060,4060,171024,214,0,8,34.6239,-86.5448,05/2009/3
4061,4061,192696,16,0,8,27.59,-82.15,09/2009/12
4062,4062,191614,1,0,0,40.3811,-87.48,05/2009/15
4063,4063,228569,4,0,0,40.5587,-86.495,05/2009/16
4064,4064,194661,110,0,8,39.8402,-75.0225,08/2009/22
4065,4065,194917,926,0,7,40.4372,-74.6144,08/2009/22
4066,4066,195045,419,0,7,40.0177,-75.0961,08/2009/22
4067,4067,193370,646,0,7,40.2348,-74.9363,08/2009/2
4068,4068,195137,182,0,8,40.03,-75.2727,08/2009/22
4069,4069,194428,9,0,8,39.5096,-75.7792,08/2009/28
4070,4070,171730,9,0,8,34.605,-86.4284,05/2009/3
4071,4071,170966,4,0,8,34.4575,-86.5585,05/2009/6
4072,4072,176495,12,0,0,40.5932,-86.5942,05/2009/16
4073,4073,176496,3,0,7,40.2336,-87.4512,05/2009/16
4074,4074,228521,4,0,8,39.6332,-86.2545,05/2009/13
4075,4075,189284,5,0,8,42.3,-90.65,07/2009/27
4076,4076,189075,4,0,8,36.6372,-91.8938,07/2009/30
4077,4077,194427,62,0,8,40.5371,-75.5949,08/2009/28
4078,4078,174360,5,0,8,34.4144,-87.0322,05/2009/13
4079,4079,175333,120,0,8,34.446,-86.9431,06/2009/15
4080,4080,174362,222,0,8,34.5746,-86.9737,05/2009/13
4081,4081,171719,21,0,8,34.2325,-86.8482,05/2009/3
4082,4082,172949,451,0,8,34.5991,-86.9764,05/2009/3
4083,4083,192659,3,0,0,41.4068,-92.4116,08/2009/27
4084,4084,192666,3,0,8,40.81,-91.43,08/2009/28
4085,4085,192669,3,0,8,40.81,-91.43,08/2009/28
4086,4086,176497,5,0,8,40.5598,-86.9225,05/2009/16
4087,4087,192843,9,0,8,35.0044,-87.5864,08/2009/11
4088,4088,189926,0,0,4,37.4972,-105.3513,07/2009/25
4089,4089,191493,0,0,8,38.3955,-81.2082,08/2009/29
4090,4090,185776,3,0,8,35.4152,-91.6719,08/2009/18
4091,4091,187500,21,0,8,42.65,-77.2798,07/2009/21
4092,4092,192535,69,0,8,35.0501,-89.6546,08/2009/1
4093,4093,192844,17,0,8,35.0061,-87.8142,08/2009/11
4094,4094,193360,451,0,8,34.5991,-86.9764,05/2009/1
4095,4095,192750,56,0,8,33.1336,-95.6003,08/2009/1
4096,4096,187727,1320,0,8,41.3,-75.88,07/2009/3
4097,4097,192621,8,0,0,42.7006,-92.0146,04/2009/26
4098,4098,175259,305,0,8,34.6106,-86.977,06/2009/15
4099,4099,176459,12,0,7,38.8014,-86.6799,05/2009/14
4100,4100,176460,1,0,7,39.7149,-86.8979,05/2009/14
4101,4101,176461,7,0,8,38.859,-86.0257,05/2009/14
4102,4102,185127,795,0,8,38.32,-85.53,07/2009/30
4103,4103,188971,301,0,8,41.3469,-72.0463,07/2009/1
4104,4104,188972,33,0,8,41.3512,-72.0263,07/2009/1
4105,4105,188973,43,0,8,41.4394,-72.0043,07/2009/1
4106,4106,184921,6,0,0,42.1151,-92.3935,08/2009/27
4107,4107,185651,25,0,8,35.1615,-92.7816,08/2009/10
4108,4108,185655,3,0,8,35.3591,-93.5188,08/2009/10
4109,4109,185767,1,0,8,35.7399,-91.6081,08/2009/18
4110,4110,185775,0,0,8,35.3866,-91.85,08/2009/18
4111,4111,191372,37,0,8,34.9924,-87.2189,07/2009/5
4112,4112,190308,6,0,6,39.006,-86.0061,07/2009/31
4113,4113,189738,2503,0,8,40.6982,-73.9939,07/2009/29
4114,4114,189742,2928,0,8,40.8288,-73.9077,07/2009/29
4115,4115,189757,3486,0,8,40.6118,-74.1549,07/2009/29
4116,4116,188861,34,0,8,41.3744,-71.935,07/2009/1
4117,4117,189339,500,0,8,41.5587,-72.1099,07/2009/2
4118,4118,184927,4,0,8,41.96,-92.65,08/2009/27
4119,4119,188494,2,0,8,37.3333,-94.9988,07/2009/21
4120,4120,188333,2,0,8,38.0284,-94.7216,07/2009/28
4121,4121,187200,1,0,8,34.85,-83.75,07/2009/8
4122,4122,188789,12,0,8,34.1893,-92.1616,08/2009/5
4123,4123,191468,1,0,0,32.7437,-107.5754,07/2009/3
4124,4124,188981,4,0,7,40.9691,-93.2575,08/2009/17
4125,4125,189762,2242,0,8,40.7287,-73.9724,07/2009/29
4126,4126,189272,38,0,7,41.456,-90.58,07/2009/10
4127,4127,190306,0,0,0,29.1791,-103.4644,07/2009/30
4128,4128,188960,46,0,8,38.1478,-81.2963,08/2009/2
4129,4129,188951,55,0,8,38.1897,-81.4853,08/2009/2
4130,4130,188963,9,0,8,38.58,-80.7,08/2009/2
4131,4131,184928,5,0,7,41.905,-92.3403,08/2009/27
4132,4132,190960,476,0,8,35.181,-80.88,07/2009/28
4133,4133,186747,1407,0,8,39.8418,-75.0002,07/2009/31
4134,4134,188987,4,0,7,40.8436,-93.1129,08/2009/27
4135,4135,188979,95,0,8,41.3657,-71.8703,07/2009/1
4136,4136,188935,160,0,8,41.369,-71.9735,07/2009/1
4137,4137,190310,306,0,7,31.865,-102.3822,07/2009/31
4138,4138,190311,50,0,7,31.8179,-102.392,07/2009/31
4139,4139,188964,21,0,8,38.7793,-80.1343,08/2009/2
4140,4140,188765,3,0,8,35.0497,-93.2266,08/2009/20
4141,4141,188988,15,0,7,41.2112,-92.9318,08/2009/27
4142,4142,189044,6,0,6,37.5223,-94.3691,07/2009/21
4143,4143,190939,322,0,8,35.266,-80.87100000000002,07/2009/9
4144,4144,188976,121,0,8,41.3374,-71.9923,07/2009/1
4145,4145,184923,7,0,4,42.01,-92.35,08/2009/27
4146,4146,189954,184,0,8,37.2746,-79.9751,07/2009/22
4147,4147,189045,20,0,8,37.0303,-94.5738,07/2009/21
4148,4148,189061,7,0,8,36.69,-91.79,07/2009/30
4149,4149,189274,597,0,8,17.9792,-66.0737,07/2009/21
4150,4150,190293,8,0,0,44.63,-98.339,07/2009/1
4151,4151,189765,2366,0,8,40.7226,-73.9753,07/2009/29
4152,4152,184926,15,0,8,41.97,-92.61,08/2009/27
4153,4153,184925,5,0,8,41.9651,-92.6178,08/2009/27
4154,4154,187152,46,0,8,32.3292,-90.2265,07/2009/16
4155,4155,190944,37,0,8,35.50199999999999,-80.641,07/2009/22
4156,4156,190945,165,0,8,35.37,-80.67699999999998,07/2009/22
4157,4157,190949,78,0,8,35.446,-80.628,07/2009/22
4158,4158,188425,19,0,8,37.17,-94.84,07/2009/13
4159,4159,188485,7,0,8,37.4346,-94.7832,07/2009/14
4160,4160,191215,11,0,8,38.12,-82.6,08/2009/12
4161,4161,188984,4,0,7,40.9691,-93.2575,08/2009/27
4162,4162,188986,3,0,6,41.4888,-92.8635,08/2009/27
4163,4163,187436,35,0,8,35.3414,-89.8748,07/2009/5
4164,4164,187945,25,0,8,34.95,-84.05,07/2009/8
4165,4165,192600,10,0,8,41.5108,-91.9465,08/2009/27
4166,4166,181054,0,0,2,41.2753,-85.955,08/2009/17
4167,4167,194072,49,0,8,42.7005,-89.0479,08/2009/9
4168,4168,194268,66,0,8,37.05,-76.29,08/2009/13
4169,4169,193362,17,0,8,38.03,-85.34,08/2009/27
4170,4170,193354,6,0,8,38.3293,-86.7887,08/2009/18
4171,4171,193358,3,0,8,38.3,-86.95,08/2009/19
4172,4172,193869,3,0,8,32.7873,-91.2236,08/2009/6
4173,4173,193812,612,0,8,40.2195,-74.6179,08/2009/12
4174,4174,193907,9,0,8,40.68,-75.79,08/2009/12
4175,4175,191622,33,0,5,42.47,-95.55,08/2009/3
4176,4176,191149,12,0,7,43.18,-90.5994,07/2009/27
4177,4177,193871,7,0,8,32.0905,-91.2542,08/2009/6
4178,4178,193872,1,0,8,32.4705,-91.5243,08/2009/6
4179,4179,193908,373,0,8,40.64,-75.58,08/2009/12
4180,4180,194916,131,0,8,39.996,-75.7016,08/2009/13
4181,4181,193906,4,0,7,41.0515,-75.6999,08/2009/12
4182,4182,191417,3,0,8,37.1153,-83.305,08/2009/12
4183,4183,191427,2,0,8,37.5095,-82.3772,08/2009/12
4184,4184,195522,141,0,5,38.8475,-97.6255,08/2009/25
4185,4185,191162,2,0,8,42.7505,-90.3021,07/2009/27
4186,4186,171763,1,0,8,34.9259,-86.4305,05/2009/15
4187,4187,193433,31,0,8,40.73,-74.83,08/2009/2
4188,4188,193504,60,0,8,32.5256,-90.0391,09/2009/22
4189,4189,180902,9,0,5,42.1146,-98.1079,08/2009/16
4190,4190,194702,17,0,8,43.7345,-97.95,08/2009/1
4191,4191,194050,10,0,8,39.5392,-76.2846,09/2009/11
4192,4192,194656,12,0,8,39.09,-75.83,08/2009/22
4193,4193,195002,3,0,8,38.84,-75.92,08/2009/22
4194,4194,193344,14,0,8,38.31,-85.49,08/2009/10
4195,4195,193298,915,0,8,40.02,-75.32,08/2009/2
4196,4196,193666,31,0,8,33.61,-88.64,09/2009/23
4197,4197,180898,38,0,8,41.99,-97.42,08/2009/16
4198,4198,193903,140,0,8,39.4216,-74.5814,08/2009/12
4199,4199,193904,28,0,8,39.5925,-75.8314,08/2009/12
