,EVENT_ID,osm,forest,forest_year
0,200363,1634,0,8
1,200364,629,0,8
2,200366,45,0,8
3,200369,13,0,8
4,200370,13,0,8
5,206405,2,0,7
6,203911,3938,0,8
7,203912,1065,0,8
8,200498,3,0,7
9,200499,507,0,8
10,206702,2230,0,8
11,206703,101,0,8
12,206705,15,0,8
13,199169,246,0,8
14,200409,37,0,7
15,200410,3,0,8
16,200411,1,0,8
17,200412,4,0,8
18,200413,8,0,8
19,200415,79,0,8
20,201416,6,0,8
21,201417,10,0,8
22,198739,3,0,6
23,199207,4,0,8
24,200490,24,0,8
25,186658,587,0,8
26,200268,3,0,7
27,200269,4,0,7
28,183737,101,0,7
29,202215,123,0,8
30,202216,127,0,8
31,203393,5,0,8
32,203396,8,0,8
33,200270,5,0,8
34,200271,4,0,8
35,200272,11,0,8
36,200274,9,0,8
37,202269,20,0,8
38,202271,12,0,8
39,197318,9,0,8
40,197319,7,0,8
41,202209,163,0,8
42,181974,31,0,7
43,202212,127,0,8
44,202213,123,0,8
45,202214,163,0,8
46,200408,2,0,8
47,200267,5,0,8
48,169699,16,0,8
49,202019,5,0,8
50,202021,13,0,8
51,197967,6,0,8
52,197975,7,0,8
53,198427,39,0,8
54,202022,7,0,8
55,202856,1,0,8
56,203909,784,0,8
57,203910,2357,0,5
58,200296,14,0,8
59,200396,5,0,7
60,200492,179,0,8
61,200493,6,0,8
62,200494,2,0,6
63,200495,8,0,8
64,200497,5,0,7
65,186491,185,0,8
66,186494,1345,0,8
67,199742,470,0,8
68,198397,7,0,8
69,198398,5,0,8
70,201356,848,0,8
71,201357,152,0,8
72,207583,35,0,8
73,207584,43,0,8
74,201849,13,0,8
75,206400,12,0,8
76,206401,24,0,8
77,206402,4,0,8
78,207431,41,0,8
79,201358,48,0,8
80,201359,446,0,8
81,198391,17,0,8
82,198392,37,0,8
83,198393,0,0,8
84,196308,281,0,8
85,196312,185,0,8
86,199690,5,0,8
87,200151,13,0,8
88,199528,1634,0,8
89,198394,243,0,8
90,198395,0,0,8
91,201412,80,0,8
92,201413,18,0,8
93,201414,10,0,8
94,201415,6,0,8
95,208311,7,0,6
96,199214,0,0,8
97,208712,17,0,8
98,203045,2,0,8
99,203046,3,0,8
100,203050,1,0,8
101,146440,65,0,8
102,146445,26,0,8
103,146500,3,0,8
104,146503,103,0,7
105,146504,3808,0,8
106,146505,39,0,8
107,146507,4,0,8
108,203047,16,0,8
109,199906,4,0,8
110,199907,6,0,8
111,199908,1,0,8
112,149147,17,0,8
113,149148,6,0,8
114,149149,14,0,8
115,149150,4,0,8
116,149151,22,0,8
117,149152,3,0,8
118,203041,265,0,8
119,206790,5,0,8
120,201981,9,0,8
121,202262,6,0,8
122,202410,20,0,8
123,149141,12,0,8
124,149142,155,0,8
125,149143,5,0,8
126,199918,0,0,8
127,151426,4,0,8
128,151428,9,0,8
129,151429,3,0,8
130,205602,9,0,8
131,204647,257,0,8
132,204648,282,0,8
133,204649,667,0,8
134,204650,92,0,8
135,172707,183,0,7
136,172708,0,0,7
137,149145,6,0,8
138,149146,131,0,8
139,172701,24,0,4
140,172706,91,0,8
141,199919,2,0,7
142,172709,53,0,8
143,150691,0,0,8
144,201676,4,0,8
145,146509,78,0,8
146,146510,14,0,8
147,146511,4,0,8
148,209012,6,0,8
149,203048,47,0,8
150,141617,9,0,8
151,141618,11,0,8
152,141624,9,0,8
153,200603,3,0,5
154,200604,4,0,8
155,146433,654,0,8
156,208703,2,0,8
157,208705,6,0,8
158,208709,17,0,8
159,199910,6,0,8
160,196171,77,0,8
161,196180,4,0,8
162,196182,9,0,8
163,196184,8,0,8
164,196190,9,0,8
165,196193,348,0,8
166,147907,7,0,8
167,204645,199,0,8
168,204646,260,0,8
169,174729,76,0,8
170,197156,40,0,5
171,152654,3,0,6
172,152652,201,0,8
173,208329,629,0,8
174,196158,8,0,8
175,196160,5,0,8
176,196162,2,0,8
177,208673,64,0,8
178,201980,10,0,8
179,196165,124,0,8
180,196166,1,0,8
181,196172,61,0,8
182,208687,5,0,8
183,172663,8,0,8
184,196802,14,0,8
185,197322,4,0,8
186,197341,28,0,8
187,207429,29,0,8
188,198919,8,0,8
189,199090,98,0,8
190,199092,4,0,8
191,196803,5,0,8
192,196805,238,0,8
193,196854,7,0,8
194,196855,7,0,8
195,196856,2,0,8
196,196925,3,0,8
197,207602,1,0,1
198,202341,8,0,8
199,202355,41,0,8
200,161775,22,0,8
201,157247,7,0,1
202,156281,5,0,2
203,161516,964,0,7
204,145886,2,0,8
205,157252,15,0,1
206,156282,207,0,8
207,156283,10,0,8
208,156284,1,0,8
209,161517,68,0,7
210,156883,2,0,8
211,156903,2,0,8
212,156904,17,0,8
213,207930,4,0,8
214,160969,8,0,8
215,157302,2,0,8
216,155392,3,0,8
217,163358,4,0,8
218,207933,0,0,8
219,157251,15,0,1
220,174915,5,0,8
221,174917,6,0,8
222,159214,14,0,8
223,159215,21,0,8
224,144656,10,0,8
225,157250,6,0,8
226,148698,5,0,8
227,153235,52,0,8
228,202351,5,0,8
229,159216,2,0,8
230,159219,305,0,8
231,156682,18,0,8
232,156697,904,0,7
233,161518,932,0,8
234,161519,52,0,8
235,202356,7,0,8
236,202361,7,0,8
237,204159,26,0,8
238,156699,251,0,7
239,156910,8,0,8
240,157248,7,0,1
241,197709,17,0,8
242,157245,87,0,5
243,156905,17,0,8
244,156906,5,0,7
245,156907,7,0,8
246,153231,15,0,8
247,153233,639,0,8
248,202337,2,0,8
249,156059,3,0,7
250,161515,471,0,7
251,156387,14,0,8
252,159222,1,0,6
253,157045,31,0,8
254,157049,38,0,8
255,156868,133,0,8
256,156869,12,0,8
257,161520,4,0,8
258,156872,61,0,8
259,163351,54,0,8
260,161521,51,0,8
261,156062,26,0,8
262,161499,23,0,8
263,161500,340,0,8
264,161501,37,0,8
265,161506,171,0,8
266,163756,3,0,8
267,149949,0,0,0
268,149952,3,0,0
269,161512,485,0,8
270,172988,62,0,8
271,156275,3,0,7
272,156276,3,0,7
273,171743,0,0,0
274,171408,4,0,8
275,172990,2234,0,8
276,173002,1,0,7
277,156279,6,0,8
278,162996,18,0,8
279,163696,15,0,8
280,162757,8,0,8
281,162759,272,0,8
282,162768,239,0,7
283,171686,50,0,7
284,164101,1,0,8
285,163697,5,0,8
286,162769,15,0,8
287,162771,272,0,6
288,162772,34,0,7
289,162773,22,0,7
290,172972,53,0,8
291,159196,103,0,7
292,172983,820,0,8
293,157367,21,0,8
294,157373,3,0,0
295,164712,6,0,8
296,164715,59,0,8
297,159197,300,0,8
298,159199,75,0,8
299,159201,2984,0,8
300,159202,339,0,8
301,159282,24,0,6
302,159295,2,0,0
303,159300,2,0,0
304,160326,7,0,0
305,162744,113,0,8
306,159138,5,0,8
307,176140,5,0,4
308,176149,14,0,5
309,159139,3,0,8
310,156067,20,0,7
311,156068,42,0,7
312,156069,102,0,7
313,157656,6,0,6
314,157657,6,0,6
315,156223,21,0,8
316,156233,6,0,8
317,160978,4,0,8
318,160980,36,0,8
319,160984,17,0,8
320,160985,11,0,8
321,160994,282,0,8
322,160995,99,0,8
323,156237,1,0,8
324,156063,43,0,8
325,165233,3,0,8
326,161514,142,0,8
327,161058,0,0,8
328,161061,2,0,8
329,161062,13,0,8
330,161495,4,0,8
331,161510,18,0,8
332,159795,43,0,8
333,159796,4,0,8
334,157307,3,0,8
335,156064,139,0,8
336,156065,29,0,6
337,156066,19,0,7
338,150102,9,0,6
339,157493,1,0,6
340,159929,5,0,8
341,159930,12,0,8
342,159937,0,0,8
343,160986,7,0,8
344,160987,158,0,8
345,160988,10,0,8
346,160990,9,0,8
347,156242,21,0,7
348,156249,5,0,6
349,156250,5,0,6
350,160992,12,0,8
351,160581,12,0,8
352,160582,4,0,8
353,207226,3,0,7
354,161029,1,0,7
355,156251,0,0,7
356,156058,4,0,8
357,156060,120,0,8
358,156061,327,0,8
359,166187,39,0,7
360,162949,3,0,8
361,156736,186,0,8
362,156737,326,0,8
363,160114,2,0,8
364,160115,8,0,8
365,160207,46,0,8
366,168244,4,0,8
367,192642,0,0,8
368,152608,1,0,8
369,214138,0,-1,-1
370,168248,4,0,8
371,168253,15,0,8
372,168254,5,0,8
373,168269,7,0,8
374,214140,0,-1,-1
375,161431,8,0,8
376,162968,9,0,8
377,162969,187,0,8
378,168242,21,0,0
379,149839,6,0,5
380,168243,1,0,8
381,154667,7,0,8
382,154670,60,0,8
383,156183,2,0,8
384,193382,4,0,8
385,151403,4,0,8
386,156738,173,0,8
387,154656,17,0,8
388,154659,3,0,7
389,154660,11,0,8
390,154673,62,0,8
391,156740,52,0,8
392,156741,27,0,8
393,192661,2,0,8
394,162763,7,0,8
395,159193,1256,0,6
396,159195,232,0,7
397,155271,5,0,8
398,155272,0,0,2
399,155276,9,0,7
400,193117,10,0,8
401,155062,11,0,8
402,164470,0,0,8
403,228427,4,0,8
404,157559,7,0,0
405,157565,4,0,0
406,157566,9,0,0
407,157567,5,0,0
408,157568,0,0,7
409,172527,10,0,0
410,157569,17,0,8
411,157570,3,0,4
412,157469,7,0,8
413,166278,143,0,8
414,166281,6,0,8
415,160099,39,0,8
416,160111,5,0,8
417,160845,1634,0,8
418,166592,4,0,0
419,166598,12,0,5
420,166600,597,0,7
421,149119,4,0,8
422,168235,2,0,1
423,168238,0,0,0
424,168476,10,0,6
425,168478,0,0,8
426,160848,8,0,8
427,160853,3,0,8
428,160855,6,0,8
429,160858,261,0,8
430,166595,21,0,8
431,162624,14,0,8
432,152631,17,0,8
433,147904,7,0,8
434,203051,6,0,8
435,208738,0,0,8
436,172002,10,0,8
437,203055,17,0,8
438,208596,3,0,8
439,196040,18,0,8
440,196052,4,0,8
441,196081,2,0,8
442,196087,6,0,8
443,203053,2,0,8
444,203054,6,0,8
445,171952,70,0,5
446,171956,88,0,8
447,171958,4,0,4
448,203229,6,0,8
449,163209,5,0,8
450,166728,10,0,8
451,167693,4,0,0
452,167692,4,0,0
453,166553,0,0,8
454,169176,3,0,0
455,177004,55,0,8
456,166710,9,0,8
457,174714,91,0,8
458,174719,91,0,8
459,169526,7,0,8
460,169527,10,0,8
461,170546,9,0,8
462,166692,3,0,8
463,170548,4,0,8
464,170549,4,0,8
465,170550,12,0,8
466,170182,10,0,8
467,170183,3,0,6
468,170186,3,0,8
469,170187,3,0,8
470,166712,60,0,8
471,175337,14,0,8
472,161156,6,0,8
473,167914,21,0,8
474,167816,11,0,8
475,171859,4,0,8
476,173016,3,0,8
477,173018,6,0,8
478,168533,6,0,8
479,168542,16,0,8
480,168545,12,0,8
481,176741,4,0,8
482,176830,8,0,8
483,166703,18,0,8
484,175340,4,0,8
485,173900,7,0,8
486,173901,19,0,8
487,173903,30,0,8
488,172821,12,0,8
489,175243,8,0,8
490,172576,105,0,8
491,166684,5,0,8
492,167933,9,0,8
493,167934,3,0,8
494,168504,8,0,6
495,169189,740,0,8
496,169195,1428,0,8
497,169196,2237,0,8
498,169197,779,0,8
499,167504,93,0,8
500,164729,13,0,8
501,164730,270,0,8
502,175330,1,0,8
503,172594,8,0,8
504,172596,20,0,8
505,172598,5,0,8
506,170035,1074,0,8
507,169533,11,0,8
508,169990,7,0,8
509,168506,8,0,6
510,166701,6,0,8
511,172569,18,0,8
512,172570,594,0,8
513,172571,23,0,8
514,172572,27,0,8
515,179566,23,0,8
516,172597,62,0,8
517,176985,19,0,8
518,161137,10,0,7
519,170074,14,0,8
520,170175,3,0,6
521,166693,3,0,8
522,171873,5,0,8
523,172573,14,0,8
524,172574,9,0,8
525,168532,2,0,8
526,168535,5,0,8
527,168874,2,0,8
528,179586,8,0,8
529,179587,21,0,8
530,179661,2885,0,8
531,173081,2,0,8
532,173090,20,0,7
533,173092,4,0,8
534,172605,1,0,8
535,172611,76,0,8
536,182243,33,0,8
537,182245,23,0,7
538,167920,6,0,8
539,170181,10,0,8
540,166694,11,0,8
541,172567,93,0,8
542,168883,81,0,8
543,168884,11,0,7
544,171893,23,0,8
545,172702,4,0,1
546,166689,3,0,8
547,176287,6,0,8
548,169907,19,0,0
549,172568,19,0,8
550,190169,1367,0,8
551,167775,90,0,8
552,167707,2,0,7
553,174182,188,0,8
554,166690,11,0,8
555,169991,9,0,8
556,173021,98,0,8
557,173025,1,0,8
558,173031,10,0,8
559,169209,1,0,0
560,161152,18,0,8
561,161154,13,0,8
562,167779,172,0,8
563,179014,8,0,4
564,179429,1,0,6
565,179431,0,0,0
566,175335,2,0,8
567,175761,5,0,8
568,167694,8,0,6
569,174566,6,0,8
570,174584,43,0,8
571,169415,10,0,8
572,158163,27,0,8
573,158164,19,0,8
574,158165,9,0,8
575,179660,51,0,4
576,179666,11,0,8
577,166725,42,0,8
578,175819,7,0,8
579,166540,65,0,8
580,172616,3,0,8
581,172617,1,0,8
582,172618,3,0,8
583,175268,3,0,7
584,169992,1,0,8
585,170481,9,0,8
586,170547,0,0,8
587,166726,3,0,8
588,177757,14,-1,-1
589,166634,2,0,8
590,166635,86,0,7
591,166551,5,0,8
592,166729,4,0,8
593,166529,131,0,8
594,167676,2,0,8
595,169410,3,0,8
596,165941,853,0,8
597,166723,10,0,8
598,166724,162,0,8
599,179763,5,0,0
600,174565,25,0,8
601,167937,1,0,7
602,167695,8,0,6
603,167699,0,0,8
604,176988,35,0,8
605,167923,12,0,8
606,170393,1,0,0
607,179798,10,0,8
608,175804,7,0,8
609,175811,3,0,8
610,166539,50,0,8
611,166727,63,0,8
612,173899,22,0,8
613,167705,9,0,8
614,167930,16,0,8
615,190176,92,0,8
616,189436,106,0,8
617,187760,5,0,8
618,186634,62,0,8
619,186635,15,0,8
620,177888,31,0,4
621,191178,18,0,8
622,191180,64,0,8
623,178431,3,0,0
624,176882,3,0,8
625,171037,3,0,8
626,181191,63,0,8
627,189426,0,0,0
628,186668,9,0,8
629,186670,34,0,8
630,186672,51,0,8
631,186674,95,0,8
632,190970,7,0,8
633,190971,15,0,8
634,169387,0,0,0
635,169184,22,0,4
636,185919,16,0,8
637,179771,1,0,8
638,188237,0,-1,-1
639,188627,7,-1,-1
640,190531,33,0,8
641,186537,11,0,8
642,186539,6,0,8
643,186541,14,0,8
644,162679,5,-1,-1
645,162680,0,-1,-1
646,162681,2,-1,-1
647,190180,0,0,6
648,190181,11,0,7
649,163797,5,-1,-1
650,190486,179,0,8
651,186800,5,0,8
652,187899,13,0,8
653,187901,13,0,8
654,187903,137,0,8
655,186534,20,0,8
656,188286,96,0,8
657,180373,14,0,8
658,161240,25,0,8
659,186637,14,0,8
660,191120,3,0,8
661,189899,147,0,8
662,189938,124,0,8
663,189940,13,0,8
664,189943,307,0,8
665,187765,42,0,8
666,180326,3,0,8
667,180328,2,0,8
668,180334,3,0,8
669,180336,9,0,8
670,161176,8,0,8
671,185740,4,0,8
672,179944,4,0,8
673,179898,9,0,7
674,179902,7,0,8
675,161181,0,0,8
676,161231,26,0,8
677,161247,32,0,8
678,185778,67,0,8
679,186633,89,0,0
680,188157,12,0,8
681,174875,3,0,5
682,186667,297,0,8
683,189944,83,0,8
684,189949,8,0,8
685,189953,198,0,8
686,190256,330,0,8
687,168439,7,0,0
688,177136,19,0,8
689,187589,163,0,8
690,187603,27,0,8
691,190273,464,0,8
692,190170,143,0,8
693,190171,53,0,8
694,190173,6,0,8
695,190175,133,0,8
696,188169,9,0,8
697,191955,120,0,8
698,180531,14,0,8
699,180532,0,0,6
700,168365,46,0,8
701,188338,4,0,7
702,180473,5,0,8
703,191621,3,0,0
704,190294,1,0,2
705,165992,19,0,2
706,165994,12,0,5
707,165995,1,0,7
708,166002,12,0,5
709,170633,13,0,8
710,170634,9,0,8
711,191477,2,0,0
712,186198,232,0,8
713,186200,339,0,8
714,177784,6,0,8
715,166001,19,0,2
716,185889,2,0,0
717,185893,18,0,0
718,178108,0,0,0
719,192318,510,0,8
720,191488,17,0,0
721,190205,78,0,8
722,190552,104,0,8
723,175850,3,0,0
724,175877,9,0,0
725,187816,542,0,8
726,187818,5,0,0
727,181047,128,0,8
728,188535,1,0,7
729,193612,8,0,8
730,183984,8,0,8
731,191413,39,0,5
732,170885,4,0,8
733,170887,1,0,6
734,190296,17,0,8
735,188525,3,0,8
736,188534,0,0,8
737,192171,3,0,8
738,192782,21,0,8
739,180385,3,0,8
740,180386,1,0,8
741,180397,1,0,8
742,180403,8,0,8
743,192182,11,0,8
744,180440,3,0,8
745,180443,8,0,8
746,190550,591,0,8
747,190551,1418,0,8
748,191478,310,0,8
749,192178,21,0,8
750,190855,1,0,8
751,190866,3,0,8
752,192623,8,0,8
753,171987,667,0,8
754,171988,99,0,8
755,171989,446,0,8
756,171993,1392,0,8
757,182819,12,0,8
758,191459,868,0,8
759,191469,16,0,5
760,192602,2,0,6
761,192603,2,0,8
762,192604,1,0,8
763,169711,3,0,0
764,169716,2,0,0
765,171365,59,0,8
766,171982,121,0,8
767,171985,622,0,8
768,171995,236,0,8
769,171998,1094,0,8
770,172000,438,0,8
771,189901,20,0,6
772,170711,7,0,8
773,191418,67,0,8
774,189569,6,0,8
775,189577,26,0,8
776,180477,4,0,7
777,170635,3,0,8
778,170642,6,0,8
779,186208,41,0,1
780,189895,2,0,8
781,188054,502,0,8
782,170667,24,0,8
783,170671,3,0,8
784,170676,10,0,3
785,187815,32,0,8
786,191407,179,0,8
787,191793,5,0,0
788,180162,500,0,8
789,183460,29,0,8
790,183463,57,0,8
791,183470,90,0,8
792,183475,24,0,7
793,188225,4,0,8
794,191849,190,0,8
795,183548,1,0,8
796,190807,112,0,8
797,188226,18,0,8
798,191886,0,0,8
799,191887,6,0,8
800,191888,11,0,8
801,191999,6,0,8
802,192073,277,0,8
803,192278,2,0,0
804,186183,154,0,3
805,186199,10,0,8
806,170944,30,0,8
807,170946,19,0,8
808,188793,878,0,8
809,188794,215,0,8
810,180518,5,0,0
811,188203,2,0,8
812,188204,0,0,8
813,188206,3,0,5
814,188212,15,0,8
815,189479,15,0,8
816,171299,18,0,8
817,188216,10,0,8
818,188218,5,0,8
819,180521,4,0,8
820,189493,2,0,6
821,190312,16,0,8
822,186353,21,0,7
823,191885,6,0,8
824,183553,5,0,8
825,183577,10,0,8
826,191781,7,0,8
827,192028,14,0,8
828,192029,11,0,8
829,192053,17,0,8
830,170959,2,0,7
831,170960,2,0,0
832,183601,54,0,8
833,183794,406,0,8
834,191953,124,0,8
835,192055,675,0,8
836,192065,10,0,8
837,180255,16,0,6
838,180256,2,0,7
839,180268,0,0,8
840,185656,12,0,0
841,192100,10,0,0
842,215428,38,0,8
843,215430,235,0,8
844,172745,7,0,8
845,172746,191,0,8
846,172750,23,0,8
847,172751,12,0,8
848,175717,3,0,8
849,176108,26,0,8
850,176341,16,0,7
851,153826,4,0,7
852,154051,25,0,8
853,173996,6,0,8
854,170086,0,0,1
855,154052,8,0,8
856,154053,67,0,8
857,175289,1,0,8
858,172599,14,0,8
859,172600,19,0,8
860,172602,2,0,8
861,172710,18,0,8
862,172719,9,0,8
863,172735,45,0,8
864,175287,8,0,8
865,172737,47,0,8
866,169073,5,0,8
867,169074,9,0,8
868,169075,4,0,8
869,176135,22,0,8
870,176346,9,0,7
871,149635,13,0,8
872,153823,7,0,8
873,153824,3,0,6
874,179662,10,0,8
875,179664,1043,0,8
876,173399,9,0,8
877,173400,2,0,8
878,173402,1,0,8
879,166722,2,0,8
880,153821,6,0,8
881,153822,4,0,7
882,155295,3,0,8
883,173407,2,0,8
884,173409,20,0,8
885,170604,19,0,8
886,170612,8,0,8
887,170613,99,0,8
888,170651,384,0,8
889,166718,32,0,8
890,156724,1,0,8
891,155179,2,0,8
892,155180,2,0,8
893,155182,17,0,8
894,170581,34,0,8
895,175318,69,0,7
896,166716,9,0,8
897,172738,16,0,8
898,172742,14,0,8
899,172743,34,0,8
900,209064,1660,0,6
901,156689,708,0,8
902,150600,38,0,8
903,150601,7,0,8
904,209065,744,0,8
905,156695,5,0,8
906,150602,15,0,5
907,193128,39,0,8
908,156713,7,0,8
909,150603,3,0,6
910,149632,23,0,8
911,149633,15,0,6
912,150597,56,0,8
913,150598,2,0,8
914,197582,3,0,0
915,197584,8,0,6
916,191525,14,0,8
917,173931,100,0,8
918,173932,100,0,8
919,186084,2,0,0
920,176076,6,0,8
921,184549,43,0,8
922,184552,189,0,8
923,185066,44,0,8
924,185272,4,0,8
925,185277,34,0,8
926,178312,46,0,8
927,179127,18,0,8
928,179131,2,0,7
929,184315,4,0,4
930,163219,7,0,8
931,176100,2,0,8
932,186033,4,0,0
933,186036,5,0,0
934,186037,4,0,0
935,185347,1,0,8
936,185348,1,0,8
937,185349,0,0,7
938,170566,14,0,8
939,179214,3,0,7
940,170568,4,0,8
941,160460,8,0,8
942,178236,29,0,8
943,178256,9,0,8
944,181332,21,0,8
945,180378,66,0,8
946,179818,28,0,8
947,170057,12,0,8
948,160690,5,0,8
949,160695,5,0,7
950,183117,3,0,8
951,187127,4,0,8
952,187128,11,0,8
953,186032,5,0,0
954,185021,144,0,8
955,185838,17,0,6
956,196372,2,0,8
957,179539,20,0,8
958,179804,3,0,7
959,180620,0,0,0
960,185350,1,0,3
961,178306,12,0,8
962,179994,5,0,8
963,179995,8,0,8
964,182686,3,0,8
965,197585,9,0,6
966,197586,5,0,8
967,194241,4,0,8
968,194261,732,0,7
969,194262,93,0,8
970,194263,539,0,8
971,167438,93,0,0
972,167447,1,0,0
973,167448,3,0,0
974,167449,7,0,6
975,191527,8,0,8
976,182429,2,0,7
977,182430,19,0,8
978,182431,49,0,8
979,182433,3,0,8
980,183669,11,0,5
981,184707,76,0,5
982,193767,695,0,8
983,193768,1677,0,8
984,194264,334,0,7
985,194266,732,0,7
986,192926,16,0,8
987,192933,55,0,8
988,192935,4,0,8
989,192944,37,0,8
990,183087,41,0,4
991,183090,3,0,8
992,187350,4,0,8
993,185873,88,0,5
994,185877,320,0,0
995,185927,5,0,8
996,185930,0,0,0
997,197325,50,0,8
998,192947,274,0,8
999,195564,1,0,8
1000,177856,12,0,4
1001,177858,3,0,6
1002,177859,3,0,7
1003,177860,20,0,7
1004,177861,6,0,8
1005,177863,344,0,8
1006,197934,30,0,8
1007,197982,2,0,8
1008,198501,3,0,8
1009,184736,11,0,7
1010,181321,15,0,8
1011,180899,29,0,8
1012,197346,174,0,8
1013,167469,5,0,0
1014,191514,67,0,8
1015,191516,12,0,8
1016,191517,6,0,8
1017,191519,549,0,8
1018,191521,7,0,8
1019,188802,0,0,6
1020,188807,13,0,7
1021,188811,0,0,8
1022,195074,1205,0,8
1023,195075,6,0,8
1024,180904,3643,0,8
1025,178297,389,0,8
1026,178307,32,0,8
1027,178310,122,0,8
1028,167434,1,0,5
1029,167436,5,0,7
1030,192925,6,0,8
1031,177864,4,0,7
1032,177865,277,0,7
1033,177866,0,0,8
1034,177867,5,0,8
1035,184016,1,0,6
1036,179538,18,0,8
1037,176578,8,0,0
1038,177824,3,0,0
1039,175986,9,0,8
1040,173626,4,0,4
1041,173628,4,0,4
1042,173646,3,0,7
1043,203062,1182,0,8
1044,203068,2694,0,8
1045,201418,13,0,7
1046,201419,9,0,7
1047,202805,84,0,8
1048,200847,3024,0,8
1049,202305,327,0,8
1050,203299,11,0,8
1051,202499,191,0,8
1052,202945,30,0,8
1053,203096,371,0,8
1054,202502,101,0,8
1055,202111,41,0,8
1056,196799,2458,0,8
1057,202364,3678,0,8
1058,196800,3435,0,8
1059,203475,1149,0,8
1060,196776,30,0,8
1061,196798,3590,0,8
1062,203072,3412,0,8
1063,203073,3412,0,8
1064,202319,25,0,8
1065,202020,9,0,8
1066,141799,686,-1,-1
1067,200283,142,0,8
1068,184020,17,0,8
1069,184023,2,0,4
1070,184024,2,0,6
1071,179462,3,0,8
1072,179463,5,0,8
1073,173676,10,0,8
1074,182330,2,0,6
1075,182353,1,0,0
1076,182401,19,0,8
1077,182411,2,0,7
1078,184007,8,0,0
1079,179457,10,0,8
1080,179913,0,0,0
1081,184009,1,0,2
1082,185429,1,0,8
1083,185430,3,0,8
1084,203176,0,0,8
1085,200730,4,0,7
1086,203017,9,0,8
1087,203018,24,0,8
1088,200602,36,0,6
1089,203043,12,0,8
1090,199865,102,0,8
1091,203395,695,0,8
1092,202210,1087,0,8
1093,144655,10,0,8
1094,203564,457,0,8
1095,200595,752,0,8
1096,198003,11,0,8
1097,203989,29,0,8
1098,203988,457,0,8
1099,204244,462,0,8
1100,202306,23,0,8
1101,202344,22,0,7
1102,202941,7,0,8
1103,202942,4,0,8
1104,201979,146,0,8
1105,202275,70,0,8
1106,203675,102,0,8
1107,203668,3,0,8
1108,203670,176,0,8
1109,203672,49,0,8
1110,202211,53,0,8
1111,202217,53,0,8
1112,202295,27,0,8
1113,203074,2179,0,8
1114,203075,3143,0,8
1115,200704,49,0,8
1116,202501,657,0,8
1117,199881,4,0,8
1118,201362,2,0,8
1119,201340,5,0,8
1120,201364,4,0,8
1121,201343,109,0,8
1122,202936,4,0,8
1123,202792,12,0,8
1124,202940,20,0,8
1125,202307,36,0,8
1126,203200,0,0,8
1127,203201,73,0,8
1128,203015,12,0,8
1129,203016,18,0,8
1130,202324,18,0,8
1131,202329,41,0,8
1132,202347,7,0,8
1133,200314,11,0,8
1134,203039,4,0,8
1135,207394,51,0,8
1136,202335,3,0,8
1137,202349,1,0,8
1138,200729,15,0,7
1139,203076,2870,0,8
1140,203040,3,0,8
1141,202490,3,0,8
1142,201378,87,0,8
1143,201363,5,0,8
1144,202946,13,0,8
1145,197135,3,0,8
1146,203182,3,0,8
1147,202354,7,0,8
1148,197623,2,0,8
1149,202800,30,0,8
1150,202799,4,0,8
1151,203169,9,0,8
1152,197133,6,0,8
1153,200769,5,0,8
1154,203042,20,0,8
1155,202934,6,0,8
1156,170913,1,0,7
1157,197648,10,0,0
1158,192031,5,0,0
1159,192033,1,0,0
1160,192034,9,0,0
1161,192035,8,0,0
1162,196561,28,0,8
1163,190111,23,0,8
1164,190112,5,0,8
1165,190113,111,0,8
1166,190337,11,0,8
1167,190686,8,0,0
1168,191224,49,0,8
1169,195640,20,0,8
1170,193171,348,0,8
1171,193172,41,0,8
1172,194242,1360,0,8
1173,194252,9,0,8
1174,194573,2,0,7
1175,184000,4,0,8
1176,193173,968,0,8
1177,193174,152,0,8
1178,193220,16,0,8
1179,193223,170,0,8
1180,193224,117,0,8
1181,193225,15,0,8
1182,190811,30,0,8
1183,190814,22,0,8
1184,190815,2,0,8
1185,187370,9,0,8
1186,194189,1,0,0
1187,194190,0,0,6
1188,183845,4,0,8
1189,194359,1,0,8
1190,194360,3,0,8
1191,195608,44,0,8
1192,195636,19,0,8
1193,187484,2,0,3
1194,195764,1,0,8
1195,188561,7,0,8
1196,194710,22,0,7
1197,195637,8,0,8
1198,195641,20,0,8
1199,187452,20,0,8
1200,190650,6,0,8
1201,190803,381,0,8
1202,186729,2,0,8
1203,195949,1,0,8
1204,194695,7,0,7
1205,180213,70,0,8
1206,197578,2,0,0
1207,166498,649,0,8
1208,166510,4,0,8
1209,166511,12,0,8
1210,187062,7,0,8
1211,195605,138,0,8
1212,176502,11,0,8
1213,193848,7,0,3
1214,191483,44,0,8
1215,197581,8,0,0
1216,166512,24,0,8
1217,193507,6,0,8
1218,188902,13,0,8
1219,190393,642,0,8
1220,195607,7,0,8
1221,193785,11,0,8
1222,191969,648,0,7
1223,190370,8,0,8
1224,190560,1,0,8
1225,190565,8,0,8
1226,193236,4,0,6
1227,193226,23,0,8
1228,190295,1,0,6
1229,190297,2,0,4
1230,190298,2,0,6
1231,175941,13,0,7
1232,186742,249,0,8
1233,192948,992,0,8
1234,194525,32,0,8
1235,194528,1,0,8
1236,194530,523,0,5
1237,188578,3,0,8
1238,193154,44,0,5
1239,193155,97,0,8
1240,193156,20,0,8
1241,193157,1913,0,8
1242,193159,140,0,8
